Week,1948,1950-1959,1957,1958,1960-1969,1968,1970-1979,1994,1997,1999,2000,2002,2003,2004,2005,2006,2007,20e_eeuw,AIDS,Aandoening,Acetylsalicylzuur,Afrika,Afweer,Aids,Amantadine,Aminozuur,Antibioticum,Antigene_drift,Antigene_shift,Antistof,Arts,Aspirine,Astma,Aves,Aviaire_influenza,Aziatische_griep,Azië,B-cel,Bacterie,Bacteriën,Basalecelcarcinoom,Beenmerg,Beenmergtransplantatie,België,Bestraling,Bevalling,Bindweefsel,Biologie,Bloed,Bloed-hersenbarrière,Bloedarmoede,Bloedplaatje,Bof,Bronchitis,Buikgriep,COPD,Cel_(biologie),Celmembraan,Chemotherapie,Chirurgie,Chordadieren,Chromosoom,Conserveermiddel,Coronavirus,Coronavirussen,Creative_Commons,Cytoplasma,Cytosol,Cytostaticum,Desoxyribonucleïnezuur,Diabetes_mellitus,Diarree,Dierenrijk,Dierproef,Dizuurstof,Dood,Dopamine,Drop,Duitsland,Eerste_Wereldoorlog,Eetlust,Eiwitmantel,Emfyseem,Endemie_(geneeskunde),Engeland,Engels,Enzym,Epidemie,Eten,Ethylkwik,Eukaryoten,Europa_(werelddeel),Ex_vivo,Fagocytose,Frankrijk,Fruitvlieg,Gen,Geneeskunde,Geneesmiddel,Genetica,Genoom,Geslacht_(biologie),Giftigheid,Grieks,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N7,H7N9,Hart,Hart-_en_vaatziekten,Hartaandoening,Hartinfarct,Hemagglutinine,Hematologie,Hemoglobine,Hersenen,Hersenvliesontsteking,Hiv,Hoest,Hoesten,Hong_Kong_griep,Honger,Hongkong,Hongkonggriep,Hoofdpijn,Huid,Immuniteit,Immuniteit_(grondstuk),Immunoglobuline,Immunologie,Immuundeficiëntie,Immuunsuppressiva,Immuunsuppressivum,Immuunsysteem,In_silico,In_vitro,In_vivo,India,Inenting,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Ion_(deeltje),Italië,Japan,Kanker,Keel_(anatomie),Keelpijn,Koolstof,Koorts,Koude_rilling,Koude_rillingen,LD50,Latijn,Leukemie,Lever,Lichaamstemperatuur,Long_(orgaan),Longaandoening,Longemfyseem,Longontsteking,Lymfeklier,Lymfeklierkanker,Lymfoom,Maag,Maag-darmstelsel,Macrofaag,Malaria,Meiose,Mens,Messenger_RNA,Mexicaanse_griep,Mexico_(land),Micro-organisme,Middellandse_Zeegebied,Molecuul,Morbiditeitsgraad,Mortaliteit,Mutant,Mutatie,Mutatie_(biologie),Nederland,Neuraminidase,Nier_(biologie),Ontsteking_(geneeskunde),Open_access,Oraal,Orgaan,Organisme,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Parasiet,Pathogeen,Peptide,Pest_(ziekte),Pijn,Planten,Pokken,Polio,Polyploïdie,Proefdier,Proteïne,Pulmonologie,RNA-polymerase,RNA-virus,Radiotherapie,Recombinatie_(genetica),Resistentie,Rhinovirus,Ribonucleïnezuur,Rinovirus,Rode_bloedcel,Roken_(tabak),Rooms-Katholieke_Kerk,Rusland,SARS,Salicylaat,Schimmels,Slijm,Slijmvlies,Soort,Spaanse_griep,Spanje,Spier_(anatomie),Spierpijn,Stamceltransplantatie,Steenpuist,Sterfte,Sterftecijfer,Stikstof_(element),Stofwisseling,Structuurformule,Symptoom,Tamiflu,Temperatuur,Turkije,Tweede_Wereldoorlog,Urine,Vaccin,Vaccinatie,Varkensgriep,Verenigd_Koninkrijk,Verenigde_Naties,Verenigde_Staten,Verkoudheid,Virus_(biologie),Virusinfectie,Vlaams,Vlaanderen,Vogelgriep,Vogelpest,Vogels,Volksrepubliek_China,Vrije_kennis,Water,Waterpokken,Waterstof_(element),Weefsel_(biologie),Wereldgezondheidsorganisatie,Witte_bloedcel,Ziekte,Ziekte_van_Parkinson,Zoogdieren,Zuurstof_(element),Zwangerschap,Zweden
2011-01,,,,,,,,,,,,,,,,,,1648.0,,314.0,2191.0,,355.0,,,2532.0,2192.0,52.0,87.0,144.0,,,,,109.0,146.0,0.0,361.0,754.0,0.0,0.0,585.0,109.0,,41.0,2911.0,950.0,,1909.0,0.0,4417.0,1085.0,,,5301.0,,0.0,567.0,1182.0,734.0,805.0,1911.0,318.0,,95.0,,463.0,,21.0,0.0,,2458.0,1337.0,420.0,548.0,,,,,7802.0,94.0,49.0,904.0,0.0,,,1738.0,,,11.0,808.0,0.0,,571.0,9198.0,233.0,,1812.0,1289.0,,620.0,0.0,188.0,1085.0,10479.0,122.0,,,,,,,,,541.0,22.0,2571.0,93.0,719.0,,2410.0,4874.0,,897.0,153.0,3.0,365.0,,208.0,1704.0,1266.0,229.0,0.0,,295.0,0.0,15.0,161.0,1696.0,,,,,323.0,1572.0,670.0,,,0.0,0.0,,,0.0,152.0,1571.0,11938.0,981.0,13.0,,2099.0,3732.0,,2350.0,0.0,38.0,324.0,14002.0,3216.0,1103.0,247.0,1543.0,1674.0,509.0,,1360.0,,,12494.0,0.0,803.0,224.0,1286.0,72.0,230.0,,563.0,0.0,,,0.0,0.0,,,1154.0,687.0,,,,,1079.0,432.0,,0.0,1021.0,1280.0,,,0.0,31.0,0.0,140.0,184.0,91.0,552.0,0.0,202.0,,0.0,,1120.0,0.0,26.0,,,1.0,2193.0,342.0,355.0,746.0,1034.0,8068.0,0.0,1083.0,588.0,2783.0,59.0,354.0,0.0,1498.0,427.0,437.0,,1716.0,9589.0,11675.0,,,151.0,565.0,,,15236.0,2053.0,0.0,0.0,,,49.0,380.0,,4206.0,0.0,,3723.0,0.0,0.0,376.0,2214.0,1210.0,3357.0,2042.0,0.0,6443.0,
2011-02,,798.0,,,,,1210.0,,,,,,,,,,,1571.0,,342.0,2306.0,,359.0,,,2746.0,2298.0,40.0,61.0,143.0,,,,,112.0,112.0,0.0,408.0,819.0,0.0,0.0,669.0,116.0,,44.0,2887.0,986.0,,2138.0,0.0,5320.0,1267.0,,,4294.0,,0.0,743.0,1304.0,785.0,1145.0,2267.0,407.0,,94.0,,493.0,,18.0,0.0,,2567.0,1621.0,463.0,869.0,,,,,9648.0,89.0,32.0,1119.0,0.0,,,2597.0,,,4.0,1028.0,0.0,,565.0,10758.0,309.0,,2071.0,1655.0,,717.0,0.0,138.0,1242.0,9860.0,119.0,,,,,,,,,503.0,19.0,2728.0,85.0,964.0,,2913.0,5986.0,,846.0,147.0,3.0,345.0,,207.0,1889.0,1698.0,229.0,0.0,,341.0,0.0,14.0,186.0,1811.0,,,,,406.0,1687.0,805.0,,,0.0,0.0,,,0.0,132.0,2254.0,11216.0,812.0,11.0,,2241.0,4036.0,,2355.0,0.0,38.0,354.0,12926.0,3135.0,884.0,217.0,1915.0,1895.0,490.0,,1521.0,,,9616.0,0.0,709.0,282.0,1588.0,120.0,300.0,226.0,636.0,0.0,,,0.0,0.0,,,1283.0,811.0,,,,,1701.0,502.0,,0.0,975.0,1451.0,,,0.0,26.0,0.0,83.0,229.0,132.0,520.0,0.0,265.0,,0.0,,1388.0,0.0,28.0,,,0.0,2345.0,331.0,420.0,871.0,1000.0,9729.0,0.0,1293.0,531.0,2965.0,51.0,333.0,0.0,1626.0,544.0,478.0,,1698.0,10642.0,13567.0,,,162.0,412.0,,,17080.0,1772.0,0.0,512.0,,,62.0,317.0,,4846.0,0.0,,3501.0,0.0,0.0,451.0,2635.0,1233.0,3379.0,2857.0,0.0,6523.0,
2011-03,,685.0,,,,,995.0,,,,,,,,,,,1616.0,,337.0,2915.0,7420.0,363.0,,,2722.0,2109.0,52.0,63.0,158.0,,,,,60.0,113.0,0.0,411.0,878.0,0.0,0.0,690.0,97.0,,44.0,3004.0,925.0,,2130.0,0.0,5830.0,1187.0,,,4092.0,,0.0,595.0,1322.0,793.0,1035.0,2182.0,346.0,,99.0,,479.0,,26.0,0.0,,2483.0,1769.0,416.0,870.0,,,,,8935.0,70.0,50.0,1071.0,0.0,,,2562.0,,,11.0,1000.0,0.0,,584.0,12017.0,257.0,,2096.0,1693.0,,792.0,0.0,165.0,1307.0,7945.0,75.0,,,,,,,,,673.0,22.0,2881.0,89.0,796.0,,2948.0,5386.0,,835.0,125.0,1.0,340.0,,205.0,1714.0,1676.0,279.0,0.0,,304.0,0.0,25.0,189.0,2031.0,,,,,379.0,1653.0,756.0,,,0.0,0.0,,,0.0,167.0,2146.0,9687.0,720.0,11.0,,2443.0,4588.0,,2273.0,0.0,17.0,386.0,11979.0,3213.0,957.0,250.0,1953.0,1977.0,540.0,,1549.0,,,6829.0,0.0,755.0,255.0,1501.0,137.0,320.0,177.0,620.0,0.0,,,0.0,0.0,,,1418.0,722.0,,,,,1597.0,567.0,,0.0,1082.0,1608.0,,180.0,0.0,34.0,0.0,94.0,200.0,113.0,574.0,0.0,247.0,,0.0,,1370.0,0.0,20.0,,,0.0,2501.0,332.0,488.0,732.0,680.0,10964.0,0.0,1103.0,527.0,2823.0,83.0,433.0,0.0,1722.0,553.0,511.0,,1765.0,10542.0,13405.0,,,146.0,299.0,,,16895.0,1525.0,0.0,35.0,,,59.0,347.0,,5676.0,0.0,,3988.0,0.0,0.0,418.0,2506.0,1251.0,3451.0,2925.0,0.0,6690.0,
2011-04,,664.0,,,,,933.0,,,,,,,,,,,1565.0,,308.0,2158.0,7345.0,303.0,,,2340.0,1843.0,80.0,98.0,138.0,,,,,68.0,98.0,0.0,382.0,815.0,0.0,0.0,626.0,93.0,,41.0,3211.0,1043.0,,1859.0,0.0,5087.0,1210.0,,,3023.0,,0.0,575.0,1192.0,714.0,954.0,2024.0,282.0,,93.0,,459.0,,25.0,0.0,,2295.0,1597.0,506.0,716.0,,,,,8255.0,65.0,32.0,1054.0,0.0,,,1925.0,,,8.0,853.0,0.0,,577.0,10326.0,233.0,,1722.0,1411.0,,623.0,0.0,148.0,1285.0,5815.0,95.0,,,,,,,,,605.0,18.0,2557.0,69.0,745.0,,2778.0,4791.0,,653.0,132.0,1.0,313.0,,122.0,1702.0,1677.0,211.0,0.0,,277.0,0.0,19.0,145.0,1789.0,,,,,412.0,1496.0,710.0,,,0.0,0.0,,,0.0,137.0,1909.0,8011.0,871.0,7.0,,2489.0,3280.0,,2057.0,0.0,22.0,370.0,9778.0,2846.0,1000.0,255.0,1672.0,2058.0,516.0,,1337.0,,,3464.0,0.0,613.0,230.0,1440.0,97.0,225.0,189.0,522.0,0.0,,,0.0,0.0,,,1574.0,718.0,,,,,1216.0,390.0,,0.0,1052.0,1263.0,,191.0,0.0,24.0,0.0,95.0,186.0,109.0,587.0,0.0,199.0,,0.0,,1143.0,0.0,23.0,,,2.0,2112.0,320.0,412.0,730.0,530.0,10016.0,0.0,1120.0,514.0,2484.0,67.0,320.0,0.0,1438.0,486.0,385.0,,1659.0,9173.0,13352.0,,,152.0,231.0,,,15759.0,1567.0,0.0,24.0,,,53.0,246.0,,4964.0,0.0,,4316.0,0.0,0.0,426.0,2339.0,1025.0,3588.0,3565.0,0.0,6369.0,
2011-05,,725.0,,,,,1002.0,,,,,,,,,,,1330.0,,336.0,2138.0,7197.0,359.0,,,2408.0,1855.0,27.0,43.0,135.0,,,,,57.0,90.0,0.0,332.0,874.0,0.0,0.0,566.0,81.0,,48.0,3152.0,906.0,,1770.0,0.0,5054.0,1069.0,,,3048.0,,0.0,497.0,1224.0,719.0,989.0,1850.0,289.0,,98.0,,409.0,,30.0,0.0,,2026.0,1447.0,445.0,755.0,,,,,7796.0,80.0,33.0,821.0,0.0,,,1674.0,,,5.0,749.0,0.0,,418.0,12009.0,197.0,,1743.0,1503.0,,466.0,0.0,126.0,1240.0,5459.0,71.0,,,,,,,,,619.0,24.0,2352.0,62.0,699.0,,2446.0,4209.0,,718.0,127.0,2.0,280.0,,85.0,1568.0,1858.0,181.0,0.0,,285.0,0.0,18.0,122.0,1587.0,,,,,402.0,1497.0,742.0,,,0.0,0.0,,,0.0,161.0,1807.0,7921.0,825.0,8.0,,2290.0,3099.0,,1795.0,0.0,24.0,304.0,8952.0,2664.0,858.0,343.0,1514.0,1657.0,419.0,,1234.0,,,3422.0,0.0,664.0,247.0,1267.0,51.0,203.0,196.0,466.0,0.0,,,0.0,0.0,,,1483.0,785.0,,,,,1053.0,427.0,,0.0,1065.0,1383.0,,196.0,0.0,27.0,0.0,101.0,121.0,66.0,622.0,0.0,192.0,,0.0,,1073.0,0.0,18.0,,,0.0,1989.0,300.0,440.0,643.0,438.0,9387.0,0.0,1134.0,402.0,2231.0,49.0,262.0,0.0,1327.0,475.0,481.0,,1611.0,9639.0,12336.0,993.0,,171.0,303.0,,,15205.0,1619.0,0.0,22.0,,,54.0,214.0,,4587.0,0.0,,4354.0,0.0,0.0,377.0,2192.0,1030.0,4570.0,2623.0,0.0,6229.0,
2011-06,,749.0,,,,,999.0,,,,,,,,,,,1568.0,,333.0,1959.0,7223.0,289.0,,,2101.0,1738.0,35.0,41.0,156.0,,,,,90.0,74.0,0.0,371.0,844.0,0.0,0.0,521.0,92.0,,59.0,2788.0,747.0,,2077.0,0.0,5050.0,1049.0,,,2566.0,,0.0,497.0,1154.0,665.0,923.0,1638.0,292.0,,81.0,,363.0,,27.0,0.0,,2035.0,1831.0,492.0,1631.0,,,,,8016.0,65.0,40.0,759.0,0.0,,,1519.0,,,4.0,737.0,0.0,,489.0,11706.0,244.0,,1702.0,1806.0,,376.0,0.0,141.0,1307.0,4447.0,63.0,,,,,,,,,641.0,21.0,2579.0,50.0,688.0,,2749.0,4184.0,,631.0,126.0,1.0,273.0,,89.0,1562.0,1696.0,196.0,0.0,,273.0,0.0,12.0,163.0,1420.0,,,,,465.0,1546.0,798.0,,,0.0,0.0,,,0.0,169.0,1753.0,7189.0,668.0,7.0,,2507.0,3535.0,,1678.0,0.0,11.0,250.0,8580.0,2904.0,1027.0,264.0,1459.0,1733.0,466.0,,1061.0,,,2375.0,0.0,685.0,243.0,1186.0,56.0,241.0,207.0,387.0,0.0,,,0.0,0.0,,,1406.0,742.0,,,,,1126.0,379.0,,0.0,939.0,1374.0,,212.0,0.0,30.0,0.0,131.0,115.0,80.0,576.0,0.0,181.0,,0.0,,1043.0,0.0,25.0,,,1.0,1875.0,315.0,389.0,790.0,520.0,9947.0,0.0,1271.0,501.0,2174.0,49.0,399.0,0.0,1227.0,494.0,463.0,,1582.0,9207.0,13287.0,952.0,,155.0,153.0,,,15005.0,1529.0,0.0,11.0,427.0,,51.0,229.0,,4730.0,0.0,,4241.0,0.0,0.0,465.0,2491.0,1154.0,4107.0,2655.0,0.0,6340.0,
2011-07,,706.0,,,,,926.0,,,,,,,,,,,1421.0,,320.0,2128.0,6659.0,297.0,,,2166.0,2007.0,18.0,26.0,122.0,,,,,55.0,60.0,0.0,320.0,749.0,0.0,0.0,489.0,102.0,,54.0,3038.0,786.0,,1800.0,0.0,4982.0,1048.0,,,2527.0,,0.0,512.0,1219.0,668.0,824.0,1501.0,267.0,,65.0,,377.0,,31.0,0.0,,2029.0,1692.0,454.0,754.0,1881.0,,,,8050.0,56.0,28.0,775.0,0.0,,,1567.0,,,4.0,817.0,0.0,,358.0,11141.0,240.0,,1682.0,1714.0,,359.0,0.0,120.0,1235.0,3455.0,76.0,,,,,,,,,683.0,20.0,2297.0,40.0,677.0,,2463.0,4203.0,,574.0,101.0,0.0,272.0,,80.0,1498.0,1566.0,207.0,0.0,,274.0,0.0,9.0,145.0,1455.0,,,,,426.0,1469.0,894.0,,,0.0,0.0,,,0.0,121.0,1674.0,5971.0,753.0,16.0,,2471.0,3306.0,3645.0,1471.0,0.0,5.0,226.0,7462.0,2910.0,1015.0,279.0,1518.0,1744.0,406.0,,827.0,,,1785.0,0.0,581.0,224.0,1106.0,67.0,207.0,161.0,396.0,0.0,,38.0,0.0,0.0,,,1442.0,633.0,,,,,1142.0,436.0,,0.0,926.0,1286.0,,188.0,0.0,46.0,0.0,134.0,77.0,90.0,720.0,0.0,220.0,,0.0,,1116.0,0.0,24.0,,,1.0,2114.0,367.0,354.0,674.0,420.0,9608.0,0.0,1208.0,484.0,2152.0,47.0,354.0,0.0,1429.0,512.0,469.0,,1446.0,9383.0,14701.0,920.0,,139.0,190.0,,,14528.0,1631.0,0.0,11.0,449.0,,54.0,247.0,,4759.0,0.0,,3923.0,0.0,0.0,440.0,2452.0,1052.0,3800.0,2486.0,0.0,6201.0,
2011-08,,782.0,,,,,888.0,,,,,,,,,,,1422.0,,357.0,1840.0,8536.0,260.0,,,1905.0,1749.0,28.0,24.0,179.0,,,,,37.0,46.0,0.0,333.0,724.0,0.0,0.0,511.0,81.0,,42.0,2932.0,768.0,,1623.0,0.0,4310.0,1084.0,,,2317.0,,0.0,404.0,1172.0,638.0,963.0,1289.0,220.0,,67.0,,336.0,,23.0,0.0,,1897.0,1688.0,440.0,745.0,1871.0,,,,7376.0,52.0,32.0,690.0,0.0,,,1323.0,,,8.0,605.0,0.0,,330.0,10799.0,155.0,,1694.0,1632.0,,333.0,0.0,166.0,1168.0,2878.0,51.0,,,,,,,,,533.0,29.0,2202.0,44.0,649.0,,2284.0,3553.0,,541.0,103.0,2.0,239.0,,61.0,1434.0,1497.0,115.0,0.0,,280.0,0.0,5.0,135.0,1363.0,,,,,366.0,1414.0,831.0,,,0.0,0.0,,,0.0,161.0,1721.0,5220.0,720.0,11.0,,2220.0,3312.0,3437.0,1328.0,0.0,13.0,204.0,6773.0,2866.0,1114.0,281.0,1411.0,1608.0,485.0,,654.0,,,1283.0,0.0,464.0,170.0,1131.0,72.0,180.0,157.0,369.0,0.0,,39.0,0.0,0.0,,,1106.0,640.0,,,,,983.0,371.0,,0.0,898.0,1282.0,,147.0,0.0,35.0,0.0,149.0,74.0,66.0,618.0,0.0,157.0,,0.0,,994.0,0.0,18.0,,,0.0,1915.0,295.0,338.0,674.0,390.0,9448.0,0.0,1102.0,533.0,2496.0,60.0,310.0,0.0,1228.0,473.0,453.0,,1543.0,8701.0,13182.0,991.0,,125.0,152.0,,,12793.0,1354.0,0.0,4.0,369.0,,30.0,219.0,,4248.0,0.0,,4046.0,0.0,0.0,421.0,2127.0,970.0,3030.0,2234.0,0.0,6272.0,
2011-09,,930.0,,,,,959.0,,,,,,,,,,,1435.0,,320.0,1893.0,6239.0,284.0,4162.0,,1654.0,1591.0,32.0,40.0,129.0,,,,,28.0,53.0,0.0,290.0,725.0,0.0,0.0,472.0,88.0,,52.0,2958.0,690.0,,1717.0,0.0,4101.0,927.0,,,2255.0,,0.0,376.0,1119.0,561.0,841.0,1344.0,266.0,,83.0,,285.0,101.0,22.0,0.0,,1814.0,1550.0,467.0,633.0,1707.0,,,,8075.0,63.0,48.0,686.0,0.0,,,1368.0,,,3.0,680.0,0.0,,306.0,10337.0,172.0,,1534.0,1482.0,,296.0,0.0,131.0,1279.0,2703.0,54.0,,,,,,,,,650.0,12.0,2032.0,64.0,714.0,,2217.0,3268.0,,576.0,103.0,3.0,244.0,2320.0,63.0,1360.0,1314.0,140.0,0.0,,248.0,0.0,7.0,145.0,1283.0,,,,,400.0,1424.0,763.0,,,0.0,0.0,,,0.0,147.0,1501.0,4716.0,626.0,4.0,,2059.0,2962.0,3420.0,1164.0,0.0,11.0,178.0,6789.0,2680.0,868.0,269.0,1362.0,2041.0,366.0,,822.0,,,1019.0,0.0,628.0,215.0,1065.0,93.0,199.0,188.0,426.0,0.0,,85.0,0.0,0.0,,,1141.0,640.0,,,,,910.0,363.0,,0.0,936.0,1262.0,,207.0,0.0,29.0,0.0,112.0,120.0,82.0,595.0,0.0,189.0,,0.0,,946.0,0.0,16.0,,,1.0,2005.0,274.0,368.0,678.0,380.0,8988.0,0.0,1098.0,455.0,2167.0,45.0,267.0,0.0,1137.0,395.0,424.0,,1386.0,8411.0,15603.0,897.0,,161.0,114.0,,,13029.0,1443.0,0.0,12.0,396.0,,49.0,248.0,,3858.0,0.0,,3873.0,0.0,0.0,386.0,2125.0,856.0,3146.0,2181.0,0.0,5803.0,
2011-10,,735.0,,,,,816.0,,,,,,,,,,,1284.0,,304.0,1688.0,5448.0,308.0,3637.0,,1812.0,1550.0,21.0,34.0,131.0,,,,,40.0,51.0,0.0,331.0,802.0,0.0,0.0,427.0,118.0,,50.0,2786.0,758.0,,1728.0,0.0,4047.0,881.0,,,2270.0,,0.0,459.0,1069.0,606.0,766.0,1399.0,279.0,,91.0,,331.0,131.0,29.0,0.0,,1986.0,1483.0,465.0,524.0,1714.0,,,,7152.0,62.0,39.0,648.0,0.0,,,1296.0,,,15.0,633.0,0.0,,298.0,10351.0,236.0,,1372.0,1401.0,,295.0,0.0,131.0,1179.0,2346.0,40.0,,,,,,,,,515.0,21.0,2035.0,43.0,655.0,,2123.0,3431.0,,590.0,105.0,1.0,267.0,3424.0,64.0,1283.0,1362.0,139.0,0.0,,292.0,0.0,5.0,148.0,1397.0,,,,,378.0,1347.0,605.0,,,0.0,0.0,,,0.0,129.0,1280.0,5280.0,665.0,9.0,,2056.0,3193.0,3456.0,1221.0,0.0,17.0,184.0,6585.0,2579.0,805.0,260.0,1255.0,1449.0,406.0,,709.0,,,837.0,0.0,488.0,187.0,919.0,77.0,163.0,173.0,346.0,0.0,,59.0,0.0,0.0,,,1133.0,537.0,,,,,827.0,353.0,,0.0,917.0,1340.0,,160.0,0.0,23.0,0.0,95.0,80.0,84.0,535.0,0.0,176.0,,0.0,,933.0,0.0,21.0,,,0.0,1648.0,274.0,423.0,701.0,409.0,8486.0,0.0,1086.0,489.0,2124.0,37.0,319.0,0.0,1196.0,429.0,415.0,,1294.0,8845.0,14238.0,857.0,,160.0,121.0,,,13778.0,1491.0,0.0,3.0,400.0,,44.0,196.0,,4538.0,0.0,,3794.0,0.0,0.0,459.0,1986.0,848.0,3112.0,2159.0,0.0,6009.0,
