Week,1948,1950-1959,1957,1958,1960-1969,1968,1970-1979,1994,1997,1999,2000,2002,2003,2004,2005,2006,2007,20e_eeuw,AIDS,Aandoening,Acetylsalicylzuur,Afrika,Afweer,Aids,Amantadine,Aminozuur,Antibioticum,Antigene_drift,Antigene_shift,Antistof,Arts,Aspirine,Astma,Aves,Aviaire_influenza,Aziatische_griep,Azië,B-cel,Bacterie,Bacteriën,Basalecelcarcinoom,Beenmerg,Beenmergtransplantatie,België,Bestraling,Bevalling,Bindweefsel,Biologie,Bloed,Bloed-hersenbarrière,Bloedarmoede,Bloedplaatje,Bof,Bronchitis,Buikgriep,COPD,Cel_(biologie),Celmembraan,Chemotherapie,Chirurgie,Chordadieren,Chromosoom,Conserveermiddel,Coronavirus,Coronavirussen,Creative_Commons,Cytoplasma,Cytosol,Cytostaticum,Desoxyribonucleïnezuur,Diabetes_mellitus,Diarree,Dierenrijk,Dierproef,Dizuurstof,Dood,Dopamine,Drop,Duitsland,Eerste_Wereldoorlog,Eetlust,Eiwitmantel,Emfyseem,Endemie_(geneeskunde),Engeland,Engels,Enzym,Epidemie,Eten,Ethylkwik,Eukaryoten,Europa_(werelddeel),Ex_vivo,Fagocytose,Frankrijk,Fruitvlieg,Gen,Geneeskunde,Geneesmiddel,Genetica,Genoom,Geslacht_(biologie),Giftigheid,Grieks,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N7,H7N9,Hart,Hart-_en_vaatziekten,Hartaandoening,Hartinfarct,Hemagglutinine,Hematologie,Hemoglobine,Hersenen,Hersenvliesontsteking,Hiv,Hoest,Hoesten,Hong_Kong_griep,Honger,Hongkong,Hongkonggriep,Hoofdpijn,Huid,Immuniteit,Immuniteit_(grondstuk),Immunoglobuline,Immunologie,Immuundeficiëntie,Immuunsuppressiva,Immuunsuppressivum,Immuunsysteem,In_silico,In_vitro,In_vivo,India,Inenting,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Ion_(deeltje),Italië,Japan,Kanker,Keel_(anatomie),Keelpijn,Koolstof,Koorts,Koude_rilling,Koude_rillingen,LD50,Latijn,Leukemie,Lever,Lichaamstemperatuur,Long_(orgaan),Longaandoening,Longemfyseem,Longontsteking,Lymfeklier,Lymfeklierkanker,Lymfoom,Maag,Maag-darmstelsel,Macrofaag,Malaria,Meiose,Mens,Messenger_RNA,Mexicaanse_griep,Mexico_(land),Micro-organisme,Middellandse_Zeegebied,Molecuul,Morbiditeitsgraad,Mortaliteit,Mutant,Mutatie,Mutatie_(biologie),Nederland,Neuraminidase,Nier_(biologie),Ontsteking_(geneeskunde),Open_access,Oraal,Orgaan,Organisme,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Parasiet,Pathogeen,Peptide,Pest_(ziekte),Pijn,Planten,Pokken,Polio,Polyploïdie,Proefdier,Proteïne,Pulmonologie,RNA-polymerase,RNA-virus,Radiotherapie,Recombinatie_(genetica),Resistentie,Rhinovirus,Ribonucleïnezuur,Rinovirus,Rode_bloedcel,Roken_(tabak),Rooms-Katholieke_Kerk,Rusland,SARS,Salicylaat,Schimmels,Slijm,Slijmvlies,Soort,Spaanse_griep,Spanje,Spier_(anatomie),Spierpijn,Stamceltransplantatie,Steenpuist,Sterfte,Sterftecijfer,Stikstof_(element),Stofwisseling,Structuurformule,Symptoom,Tamiflu,Temperatuur,Turkije,Tweede_Wereldoorlog,Urine,Vaccin,Vaccinatie,Varkensgriep,Verenigd_Koninkrijk,Verenigde_Naties,Verenigde_Staten,Verkoudheid,Virus_(biologie),Virusinfectie,Vlaams,Vlaanderen,Vogelgriep,Vogelpest,Vogels,Volksrepubliek_China,Vrije_kennis,Water,Waterpokken,Waterstof_(element),Weefsel_(biologie),Wereldgezondheidsorganisatie,Witte_bloedcel,Ziekte,Ziekte_van_Parkinson,Zoogdieren,Zuurstof_(element),Zwangerschap,Zweden
2012-01,,,,,,,,,,,,,,,,,,1831.0,,377.0,2212.0,,324.0,,,2046.0,1926.0,44.0,56.0,139.0,,,,,28.0,59.0,6.0,372.0,648.0,3.0,0.0,556.0,109.0,,58.0,3643.0,995.0,,1590.0,2.0,4857.0,966.0,,,3781.0,,0.0,595.0,1146.0,578.0,946.0,2057.0,241.0,,115.0,,396.0,,22.0,7.0,,3061.0,1508.0,274.0,534.0,,,,,8202.0,73.0,38.0,991.0,0.0,,,1615.0,,,9.0,825.0,0.0,,488.0,11120.0,267.0,,1477.0,1627.0,,599.0,0.0,140.0,1019.0,2684.0,91.0,,,,,,,,,363.0,29.0,2113.0,86.0,755.0,,2264.0,4437.0,,838.0,151.0,2.0,327.0,,83.0,1384.0,1366.0,125.0,0.0,,305.0,1.0,19.0,147.0,1573.0,,,,,349.0,1297.0,544.0,,,0.0,12.0,,,0.0,171.0,1356.0,6460.0,827.0,2.0,,1963.0,3619.0,,1447.0,0.0,11.0,214.0,10735.0,3113.0,1164.0,321.0,1514.0,1865.0,568.0,,1108.0,,,605.0,0.0,654.0,193.0,1100.0,117.0,240.0,,329.0,0.0,,,0.0,0.0,,,893.0,627.0,,,,,863.0,449.0,,0.0,1051.0,1032.0,,,1.0,14.0,3.0,136.0,213.0,101.0,558.0,0.0,78.0,,3.0,,886.0,0.0,24.0,,,26.0,1871.0,311.0,433.0,608.0,669.0,7754.0,0.0,1267.0,538.0,2173.0,66.0,275.0,0.0,1375.0,468.0,447.0,,1475.0,7246.0,8610.0,,,130.0,102.0,,,15757.0,1950.0,0.0,6.0,,,46.0,227.0,,3595.0,42.0,,4537.0,0.0,0.0,384.0,2127.0,762.0,3587.0,2222.0,0.0,7310.0,
2012-02,,768.0,,,,,854.0,,,,,,,,,,,1953.0,,406.0,3016.0,,433.0,,,2630.0,2233.0,48.0,57.0,171.0,,,,,28.0,82.0,5.0,503.0,782.0,4.0,0.0,604.0,121.0,,52.0,3631.0,1047.0,,2253.0,1.0,5524.0,1090.0,,,3007.0,,0.0,747.0,1089.0,606.0,1123.0,2632.0,375.0,,111.0,,534.0,,17.0,2.0,,2666.0,1817.0,668.0,774.0,,,,,10201.0,46.0,44.0,1243.0,0.0,,,2504.0,,,3.0,1085.0,0.0,,547.0,13293.0,316.0,,1697.0,1967.0,,693.0,0.0,219.0,1165.0,2574.0,80.0,,,,,,,,,510.0,22.0,2312.0,70.0,846.0,,2759.0,4290.0,,799.0,117.0,3.0,274.0,,104.0,1455.0,1994.0,137.0,0.0,,314.0,0.0,7.0,165.0,1980.0,,,,,534.0,1334.0,708.0,,,0.0,1.0,,,0.0,151.0,2039.0,5800.0,797.0,6.0,,2245.0,3779.0,,1441.0,0.0,17.0,223.0,8831.0,3009.0,1391.0,392.0,2069.0,2139.0,739.0,,1454.0,,,715.0,0.0,645.0,226.0,1583.0,121.0,259.0,196.0,458.0,0.0,,,0.0,0.0,,,1285.0,901.0,,,,,1062.0,520.0,,0.0,1086.0,1467.0,,,0.0,34.0,3.0,150.0,262.0,98.0,601.0,0.0,96.0,,2.0,,1320.0,0.0,27.0,,,28.0,2562.0,321.0,415.0,705.0,563.0,9923.0,0.0,1474.0,567.0,2029.0,39.0,405.0,0.0,1445.0,726.0,495.0,,1824.0,9031.0,12240.0,,,183.0,82.0,,,15549.0,1511.0,0.0,2.0,,,34.0,257.0,,4397.0,31.0,,3615.0,0.0,0.0,438.0,2544.0,844.0,3976.0,3080.0,0.0,7471.0,
2012-03,,749.0,,,,,803.0,,,,,,,,,,,1935.0,,397.0,2725.0,8767.0,393.0,,,2514.0,1980.0,37.0,53.0,164.0,,,,,38.0,53.0,4.0,536.0,781.0,2.0,0.0,621.0,133.0,,53.0,3613.0,1049.0,,2184.0,2.0,6158.0,1163.0,,,2866.0,,0.0,726.0,1155.0,595.0,1203.0,2400.0,339.0,,85.0,,585.0,,21.0,4.0,,2670.0,2169.0,495.0,984.0,,,,,10199.0,54.0,51.0,1020.0,0.0,,,2633.0,,,6.0,1200.0,0.0,,519.0,12877.0,217.0,,1635.0,2000.0,,594.0,0.0,141.0,1181.0,2582.0,52.0,,,,,,,,,590.0,17.0,2366.0,71.0,796.0,,2803.0,4462.0,,724.0,120.0,1.0,237.0,,66.0,1359.0,1962.0,122.0,0.0,,251.0,1.0,12.0,162.0,1984.0,,,,,505.0,1388.0,880.0,,,0.0,5.0,,,0.0,141.0,2171.0,5987.0,862.0,0.0,,2249.0,3814.0,,1575.0,0.0,9.0,198.0,9053.0,2932.0,1080.0,302.0,1807.0,2098.0,598.0,,1499.0,,,759.0,0.0,660.0,262.0,1619.0,132.0,251.0,216.0,396.0,0.0,,,0.0,0.0,,,1249.0,951.0,,,,,1219.0,492.0,,0.0,1161.0,1503.0,,195.0,1.0,29.0,4.0,150.0,204.0,92.0,618.0,0.0,90.0,,1.0,,1290.0,0.0,30.0,,,29.0,2748.0,292.0,411.0,727.0,578.0,9989.0,0.0,1366.0,544.0,1953.0,51.0,355.0,0.0,1577.0,708.0,517.0,,1856.0,8891.0,11351.0,,,162.0,75.0,,,15148.0,1699.0,0.0,5.0,,,46.0,293.0,,4307.0,35.0,,3683.0,0.0,0.0,443.0,2497.0,898.0,4148.0,3237.0,0.0,7453.0,
2012-04,,731.0,,,,,808.0,,,,,,,,,,,1480.0,,413.0,2542.0,8622.0,317.0,,,2449.0,1712.0,34.0,37.0,165.0,,,,,35.0,68.0,3.0,449.0,752.0,3.0,0.0,575.0,116.0,,77.0,3524.0,990.0,,1897.0,2.0,5331.0,1130.0,,,2984.0,,0.0,630.0,1136.0,659.0,1153.0,2383.0,284.0,,69.0,,478.0,,34.0,1.0,,2688.0,2047.0,407.0,723.0,,,,,9025.0,51.0,58.0,921.0,0.0,,,2038.0,,,8.0,942.0,0.0,,505.0,12578.0,203.0,,1465.0,1728.0,,512.0,0.0,158.0,1148.0,2419.0,53.0,,,,,,,,,510.0,19.0,2162.0,47.0,765.0,,2498.0,4207.0,,676.0,121.0,1.0,209.0,,63.0,1248.0,1909.0,142.0,0.0,,317.0,1.0,16.0,168.0,1745.0,,,,,447.0,1332.0,864.0,,,0.0,6.0,,,0.0,155.0,1999.0,5723.0,729.0,1.0,,1971.0,3662.0,,1349.0,0.0,18.0,199.0,9141.0,2814.0,1068.0,310.0,1729.0,1951.0,490.0,,1392.0,,,794.0,0.0,626.0,265.0,1494.0,133.0,309.0,233.0,440.0,0.0,,,0.0,0.0,,,1395.0,965.0,,,,,1070.0,424.0,,0.0,1032.0,1364.0,,138.0,1.0,34.0,4.0,138.0,229.0,111.0,611.0,0.0,80.0,,1.0,,1116.0,0.0,15.0,,,19.0,2153.0,286.0,415.0,661.0,474.0,9549.0,0.0,1386.0,568.0,1907.0,64.0,340.0,0.0,1484.0,629.0,448.0,,1886.0,8441.0,11466.0,,,159.0,104.0,,,14433.0,1635.0,0.0,4.0,,,38.0,255.0,,4130.0,27.0,,4047.0,0.0,0.0,480.0,2432.0,759.0,3672.0,2931.0,0.0,6823.0,
2012-05,,685.0,,,,,707.0,,,,,,,,,,,1539.0,,392.0,2214.0,7860.0,349.0,,,1998.0,1835.0,37.0,47.0,166.0,,,,,32.0,50.0,14.0,430.0,698.0,5.0,0.0,519.0,112.0,,69.0,3031.0,834.0,,1859.0,1.0,5015.0,1061.0,,,2913.0,,0.0,562.0,1148.0,501.0,1004.0,1884.0,309.0,,80.0,,405.0,,17.0,5.0,,2311.0,1862.0,435.0,692.0,,,,,9498.0,37.0,50.0,954.0,0.0,,,1974.0,,,6.0,856.0,0.0,,430.0,11438.0,189.0,,1475.0,1679.0,,514.0,0.0,182.0,1113.0,2707.0,51.0,,,,,,,,,532.0,30.0,2101.0,38.0,704.0,,2527.0,4172.0,,713.0,121.0,4.0,237.0,,71.0,1179.0,1811.0,157.0,0.0,,228.0,0.0,18.0,152.0,1572.0,,,,,403.0,1315.0,738.0,,,0.0,4.0,,,0.0,132.0,1753.0,5803.0,814.0,2.0,,1945.0,3131.0,,1458.0,0.0,13.0,201.0,9292.0,2590.0,1156.0,339.0,1620.0,1703.0,570.0,,1177.0,,,651.0,0.0,667.0,212.0,1370.0,94.0,195.0,185.0,377.0,0.0,,,0.0,0.0,,,1014.0,887.0,,,,,1004.0,430.0,,0.0,1028.0,1289.0,,201.0,0.0,39.0,1.0,142.0,153.0,110.0,579.0,0.0,93.0,,3.0,,1175.0,0.0,23.0,,,22.0,2145.0,343.0,414.0,715.0,418.0,8753.0,0.0,1200.0,504.0,1811.0,73.0,375.0,0.0,1263.0,504.0,442.0,,4419.0,7500.0,10756.0,1397.0,,163.0,69.0,,,13864.0,2211.0,0.0,5.0,,,25.0,234.0,,3990.0,25.0,,4064.0,0.0,0.0,393.0,2125.0,849.0,3599.0,2888.0,0.0,5958.0,
2012-06,,664.0,,,,,780.0,,,,,,,,,,,1637.0,,360.0,2096.0,7524.0,383.0,,,1832.0,1784.0,34.0,48.0,133.0,,,,,45.0,59.0,5.0,336.0,671.0,3.0,0.0,511.0,96.0,,60.0,3196.0,814.0,,1847.0,3.0,4868.0,965.0,,,3108.0,,0.0,605.0,1167.0,634.0,1098.0,1863.0,312.0,,70.0,,408.0,,24.0,2.0,,2412.0,1799.0,436.0,759.0,,,,,10649.0,73.0,43.0,845.0,0.0,,,1975.0,,,11.0,735.0,0.0,,389.0,12642.0,113.0,,1435.0,1893.0,,430.0,0.0,196.0,1228.0,3938.0,55.0,,,,,,,,,541.0,19.0,2090.0,48.0,692.0,,2180.0,4242.0,,722.0,128.0,1.0,304.0,,86.0,1292.0,1669.0,145.0,0.0,,271.0,0.0,9.0,130.0,1712.0,,,,,554.0,1419.0,629.0,,,0.0,10.0,,,0.0,152.0,1891.0,6604.0,782.0,6.0,,1878.0,3414.0,,1648.0,0.0,20.0,183.0,9306.0,2636.0,1010.0,293.0,1518.0,1934.0,488.0,,1125.0,,,715.0,0.0,763.0,190.0,1446.0,77.0,170.0,176.0,340.0,0.0,,,0.0,0.0,,,1159.0,898.0,,,,,1022.0,394.0,,0.0,956.0,1287.0,,225.0,0.0,23.0,3.0,147.0,110.0,72.0,575.0,0.0,75.0,,0.0,,1032.0,0.0,19.0,,,27.0,1958.0,284.0,420.0,679.0,600.0,9503.0,0.0,1209.0,459.0,1888.0,63.0,318.0,0.0,1451.0,521.0,421.0,,2716.0,7641.0,10934.0,1414.0,,177.0,81.0,,,14268.0,2133.0,0.0,8.0,456.0,,52.0,174.0,,3710.0,22.0,,4805.0,0.0,0.0,428.0,2127.0,871.0,3743.0,2903.0,0.0,6236.0,
2012-07,,620.0,,,,,861.0,,,,,,,,,,,1536.0,,376.0,2041.0,6965.0,293.0,,,1989.0,1806.0,37.0,42.0,133.0,,,,,75.0,64.0,4.0,386.0,670.0,5.0,0.0,518.0,116.0,,55.0,3662.0,802.0,,1962.0,0.0,5109.0,1060.0,,,3536.0,,0.0,564.0,1142.0,686.0,980.0,1837.0,316.0,,104.0,,409.0,,24.0,4.0,,2612.0,1714.0,468.0,718.0,2632.0,,,,9626.0,54.0,42.0,1162.0,0.0,,,1659.0,,,6.0,736.0,0.0,,299.0,12323.0,191.0,,1594.0,1920.0,,382.0,0.0,172.0,1211.0,5586.0,75.0,,,,,,,,,578.0,25.0,2376.0,67.0,773.0,,2489.0,4751.0,,791.0,164.0,1.0,327.0,,96.0,1322.0,1632.0,141.0,0.0,,264.0,1.0,7.0,137.0,1560.0,,,,,461.0,1511.0,731.0,,,0.0,7.0,,,0.0,166.0,1673.0,7663.0,874.0,2.0,,1863.0,3495.0,4039.0,1874.0,0.0,22.0,269.0,9404.0,2827.0,1035.0,255.0,1582.0,1795.0,483.0,,1092.0,,,715.0,0.0,618.0,258.0,1469.0,73.0,173.0,207.0,357.0,0.0,,71.0,0.0,0.0,,,1216.0,877.0,,,,,1088.0,370.0,,0.0,1130.0,1205.0,,155.0,0.0,25.0,5.0,211.0,132.0,81.0,568.0,0.0,75.0,,1.0,,1014.0,0.0,18.0,,,22.0,2125.0,321.0,364.0,667.0,588.0,9355.0,0.0,1363.0,531.0,1830.0,61.0,321.0,0.0,1293.0,508.0,504.0,,1665.0,8356.0,10830.0,1386.0,,164.0,125.0,,,13620.0,2207.0,0.0,6.0,451.0,,48.0,247.0,,3843.0,43.0,,4262.0,0.0,0.0,441.0,2252.0,888.0,3793.0,2681.0,0.0,6349.0,
2012-08,,515.0,,,,,694.0,,,,,,,,,,,1389.0,,439.0,2002.0,5897.0,252.0,,,1750.0,1764.0,41.0,50.0,147.0,,,,,59.0,78.0,8.0,299.0,532.0,3.0,0.0,561.0,82.0,,51.0,3033.0,779.0,,1544.0,2.0,5273.0,870.0,,,3247.0,,0.0,483.0,1039.0,586.0,852.0,1635.0,341.0,,89.0,,360.0,,18.0,5.0,,2564.0,1769.0,359.0,608.0,2952.0,,,,7279.0,55.0,33.0,841.0,0.0,,,1392.0,,,5.0,643.0,0.0,,232.0,9777.0,122.0,,1473.0,1604.0,,447.0,0.0,212.0,963.0,6276.0,94.0,,,,,,,,,469.0,27.0,3011.0,65.0,659.0,,2737.0,4765.0,,798.0,113.0,1.0,275.0,,112.0,1439.0,1485.0,111.0,0.0,,227.0,1.0,16.0,120.0,1350.0,,,,,405.0,1288.0,724.0,,,0.0,8.0,,,0.0,172.0,1359.0,8620.0,836.0,4.0,,1750.0,3385.0,3763.0,1930.0,0.0,17.0,175.0,9499.0,2656.0,863.0,288.0,1353.0,1584.0,437.0,,695.0,,,759.0,0.0,442.0,214.0,1034.0,80.0,194.0,176.0,303.0,0.0,,82.0,0.0,0.0,,,982.0,668.0,,,,,805.0,330.0,,0.0,1017.0,1089.0,,154.0,0.0,23.0,2.0,180.0,124.0,98.0,540.0,0.0,98.0,,0.0,,933.0,0.0,25.0,,,25.0,1530.0,298.0,328.0,575.0,512.0,7510.0,0.0,1353.0,582.0,1959.0,51.0,314.0,0.0,1316.0,389.0,431.0,,1254.0,6642.0,9312.0,1392.0,,140.0,91.0,,,12080.0,2268.0,0.0,6.0,445.0,,46.0,362.0,,3471.0,32.0,,4355.0,0.0,0.0,361.0,2142.0,791.0,3360.0,2324.0,0.0,6299.0,
2012-09,,553.0,,,,,729.0,,,,,,,,,,,1630.0,,327.0,2030.0,6889.0,288.0,4049.0,,1926.0,1936.0,75.0,76.0,129.0,,,,,43.0,68.0,11.0,372.0,746.0,3.0,0.0,534.0,98.0,,51.0,3731.0,834.0,,1813.0,2.0,5292.0,959.0,,,3320.0,,0.0,485.0,1089.0,647.0,1000.0,1638.0,360.0,,143.0,,362.0,140.0,21.0,5.0,,2504.0,1981.0,405.0,680.0,2196.0,,,,8869.0,55.0,68.0,878.0,0.0,,,1555.0,,,23.0,719.0,0.0,,362.0,11741.0,174.0,,1662.0,1744.0,,387.0,0.0,165.0,1122.0,5403.0,80.0,,,,,,,,,541.0,37.0,2280.0,103.0,663.0,,2474.0,5225.0,,921.0,143.0,1.0,283.0,3315.0,102.0,1422.0,1718.0,154.0,0.0,,295.0,1.0,13.0,212.0,1565.0,,,,,423.0,1496.0,855.0,,,0.0,10.0,,,0.0,163.0,1843.0,7984.0,806.0,4.0,,1920.0,3649.0,3745.0,1859.0,0.0,21.0,206.0,10375.0,2933.0,992.0,293.0,1444.0,1690.0,437.0,,834.0,,,775.0,0.0,660.0,235.0,1143.0,90.0,229.0,172.0,377.0,0.0,,85.0,0.0,0.0,,,911.0,840.0,,,,,1033.0,476.0,,0.0,997.0,1241.0,,178.0,0.0,24.0,9.0,192.0,135.0,104.0,560.0,0.0,105.0,,3.0,,1005.0,0.0,25.0,,,27.0,1933.0,362.0,354.0,733.0,453.0,8986.0,0.0,1494.0,522.0,1966.0,51.0,315.0,0.0,1356.0,529.0,482.0,,1486.0,8112.0,10881.0,1347.0,,114.0,95.0,,,13505.0,2667.0,0.0,6.0,447.0,,51.0,262.0,,4084.0,30.0,,4980.0,0.0,0.0,448.0,2031.0,880.0,3643.0,2657.0,0.0,6551.0,
2012-10,,722.0,,,,,745.0,,,,,,,,,,,1858.0,,321.0,2160.0,7715.0,371.0,4257.0,,1978.0,1854.0,50.0,52.0,154.0,,,,,41.0,69.0,5.0,409.0,662.0,3.0,0.0,535.0,121.0,,40.0,3538.0,863.0,,1933.0,1.0,4982.0,1077.0,,,2835.0,,0.0,440.0,1148.0,703.0,1219.0,1907.0,295.0,,236.0,,337.0,117.0,15.0,3.0,,2465.0,1976.0,466.0,689.0,2160.0,,,,9518.0,46.0,56.0,782.0,0.0,,,1794.0,,,4.0,629.0,0.0,,329.0,12525.0,193.0,,1719.0,1718.0,,465.0,0.0,227.0,1133.0,4504.0,74.0,,,,,,,,,743.0,27.0,2177.0,63.0,849.0,,2301.0,4079.0,,671.0,117.0,3.0,284.0,5844.0,107.0,1385.0,1521.0,162.0,0.0,,275.0,2.0,13.0,185.0,1679.0,,,,,491.0,1323.0,781.0,,,0.0,8.0,,,0.0,163.0,1941.0,6822.0,666.0,2.0,,1943.0,3766.0,4218.0,1764.0,0.0,26.0,233.0,8663.0,3028.0,974.0,331.0,1553.0,1719.0,507.0,,1056.0,,,782.0,0.0,685.0,284.0,1287.0,125.0,215.0,210.0,442.0,0.0,,74.0,0.0,0.0,,,1130.0,814.0,,,,,1048.0,427.0,,0.0,1102.0,1498.0,,160.0,0.0,32.0,5.0,175.0,109.0,78.0,551.0,0.0,93.0,,3.0,,1154.0,0.0,26.0,,,29.0,1925.0,291.0,393.0,691.0,453.0,9946.0,0.0,1473.0,527.0,2033.0,57.0,351.0,0.0,1387.0,530.0,505.0,,1299.0,8985.0,11965.0,1428.0,,146.0,85.0,,,15691.0,2204.0,0.0,11.0,470.0,,68.0,268.0,,4390.0,31.0,,4513.0,0.0,0.0,536.0,2221.0,867.0,3835.0,3651.0,0.0,6551.0,
