Week,1948,1950-1959,1957,1958,1960-1969,1968,1970-1979,1994,1997,1999,2000,2002,2003,2004,2005,2006,2007,20e_eeuw,AIDS,Aandoening,Acetylsalicylzuur,Afrika,Afweer,Aids,Amantadine,Aminozuur,Antibioticum,Antigene_drift,Antigene_shift,Antistof,Arts,Aspirine,Astma,Aves,Aviaire_influenza,Aziatische_griep,Azië,B-cel,Bacterie,Bacteriën,Basalecelcarcinoom,Beenmerg,Beenmergtransplantatie,België,Bestraling,Bevalling,Bindweefsel,Biologie,Bloed,Bloed-hersenbarrière,Bloedarmoede,Bloedplaatje,Bof,Bronchitis,Buikgriep,COPD,Cel_(biologie),Celmembraan,Chemotherapie,Chirurgie,Chordadieren,Chromosoom,Conserveermiddel,Coronavirus,Coronavirussen,Creative_Commons,Cytoplasma,Cytosol,Cytostaticum,Desoxyribonucleïnezuur,Diabetes_mellitus,Diarree,Dierenrijk,Dierproef,Dizuurstof,Dood,Dopamine,Drop,Duitsland,Eerste_Wereldoorlog,Eetlust,Eiwitmantel,Emfyseem,Endemie_(geneeskunde),Engeland,Engels,Enzym,Epidemie,Eten,Ethylkwik,Eukaryoten,Europa_(werelddeel),Ex_vivo,Fagocytose,Frankrijk,Fruitvlieg,Gen,Geneeskunde,Geneesmiddel,Genetica,Genoom,Geslacht_(biologie),Giftigheid,Grieks,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N7,H7N9,Hart,Hart-_en_vaatziekten,Hartaandoening,Hartinfarct,Hemagglutinine,Hematologie,Hemoglobine,Hersenen,Hersenvliesontsteking,Hiv,Hoest,Hoesten,Hong_Kong_griep,Honger,Hongkong,Hongkonggriep,Hoofdpijn,Huid,Immuniteit,Immuniteit_(grondstuk),Immunoglobuline,Immunologie,Immuundeficiëntie,Immuunsuppressiva,Immuunsuppressivum,Immuunsysteem,In_silico,In_vitro,In_vivo,India,Inenting,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Ion_(deeltje),Italië,Japan,Kanker,Keel_(anatomie),Keelpijn,Koolstof,Koorts,Koude_rilling,Koude_rillingen,LD50,Latijn,Leukemie,Lever,Lichaamstemperatuur,Long_(orgaan),Longaandoening,Longemfyseem,Longontsteking,Lymfeklier,Lymfeklierkanker,Lymfoom,Maag,Maag-darmstelsel,Macrofaag,Malaria,Meiose,Mens,Messenger_RNA,Mexicaanse_griep,Mexico_(land),Micro-organisme,Middellandse_Zeegebied,Molecuul,Morbiditeitsgraad,Mortaliteit,Mutant,Mutatie,Mutatie_(biologie),Nederland,Neuraminidase,Nier_(biologie),Ontsteking_(geneeskunde),Open_access,Oraal,Orgaan,Organisme,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Parasiet,Pathogeen,Peptide,Pest_(ziekte),Pijn,Planten,Pokken,Polio,Polyploïdie,Proefdier,Proteïne,Pulmonologie,RNA-polymerase,RNA-virus,Radiotherapie,Recombinatie_(genetica),Resistentie,Rhinovirus,Ribonucleïnezuur,Rinovirus,Rode_bloedcel,Roken_(tabak),Rooms-Katholieke_Kerk,Rusland,SARS,Salicylaat,Schimmels,Slijm,Slijmvlies,Soort,Spaanse_griep,Spanje,Spier_(anatomie),Spierpijn,Stamceltransplantatie,Steenpuist,Sterfte,Sterftecijfer,Stikstof_(element),Stofwisseling,Structuurformule,Symptoom,Tamiflu,Temperatuur,Turkije,Tweede_Wereldoorlog,Urine,Vaccin,Vaccinatie,Varkensgriep,Verenigd_Koninkrijk,Verenigde_Naties,Verenigde_Staten,Verkoudheid,Virus_(biologie),Virusinfectie,Vlaams,Vlaanderen,Vogelgriep,Vogelpest,Vogels,Volksrepubliek_China,Vrije_kennis,Water,Waterpokken,Waterstof_(element),Weefsel_(biologie),Wereldgezondheidsorganisatie,Witte_bloedcel,Ziekte,Ziekte_van_Parkinson,Zoogdieren,Zuurstof_(element),Zwangerschap,Zweden
2013-25,,590.0,,,,,888.0,,,,,,,,,,,1127.0,46.0,247.0,2198.0,3634.0,407.0,2587.0,,2565.0,1558.0,49.0,88.0,156.0,,,,,35.0,41.0,0.0,465.0,451.0,0.0,0.0,558.0,69.0,0.0,62.0,2175.0,711.0,,1612.0,0.0,4067.0,1139.0,,,1294.0,,0.0,484.0,1341.0,546.0,678.0,1741.0,83.0,64.0,192.0,496.0,317.0,192.0,30.0,0.0,4476.0,2001.0,1486.0,266.0,669.0,1492.0,2213.0,,9469.0,8119.0,40.0,55.0,793.0,0.0,,2267.0,1646.0,,,16.0,803.0,0.0,80.0,505.0,10963.0,97.0,,1239.0,1167.0,,546.0,0.0,231.0,1056.0,1032.0,46.0,,,,,,,0.0,,490.0,27.0,2307.0,68.0,747.0,,1677.0,4393.0,,292.0,60.0,0.0,277.0,3483.0,61.0,1339.0,1310.0,158.0,0.0,,364.0,0.0,16.0,220.0,1861.0,,,,,507.0,1263.0,823.0,100.0,,0.0,0.0,,,0.0,145.0,1205.0,3406.0,431.0,2.0,,1634.0,3731.0,2935.0,1104.0,0.0,5.0,107.0,3921.0,1967.0,807.0,253.0,310.0,1536.0,692.0,,1167.0,,,435.0,0.0,472.0,273.0,1231.0,127.0,267.0,196.0,231.0,0.0,,68.0,0.0,0.0,,,709.0,669.0,62.0,,,421.0,1011.0,489.0,,0.0,952.0,1348.0,,155.0,0.0,21.0,0.0,125.0,132.0,92.0,649.0,0.0,45.0,,0.0,,1326.0,0.0,59.0,,420.0,26.0,1626.0,282.0,364.0,713.0,351.0,9438.0,0.0,1060.0,472.0,2140.0,46.0,294.0,0.0,1732.0,442.0,388.0,,1583.0,7613.0,8692.0,1489.0,404.0,135.0,90.0,,2841.0,10263.0,652.0,0.0,8.0,385.0,2405.0,29.0,275.0,1447.0,3080.0,52.0,,4286.0,0.0,0.0,374.0,2094.0,733.0,6833.0,1587.0,0.0,3010.0,
2013-26,,434.0,,,,,672.0,,,,,,,,,,,831.0,23.0,227.0,1841.0,2978.0,304.0,1994.0,,1945.0,1275.0,44.0,54.0,145.0,,,,,33.0,34.0,0.0,409.0,321.0,0.0,0.0,502.0,65.0,0.0,33.0,1920.0,657.0,,1171.0,0.0,3989.0,938.0,,,1232.0,,0.0,332.0,1051.0,466.0,580.0,1330.0,53.0,43.0,139.0,544.0,213.0,128.0,24.0,0.0,3461.0,1735.0,1096.0,191.0,401.0,1558.0,1922.0,911.0,8368.0,6524.0,17.0,41.0,656.0,0.0,,1688.0,1010.0,,,25.0,573.0,0.0,70.0,308.0,10112.0,85.0,,989.0,1036.0,,457.0,0.0,199.0,791.0,844.0,44.0,,,,,,,0.0,,342.0,16.0,1806.0,37.0,698.0,,1356.0,4366.0,,264.0,63.0,6.0,228.0,3122.0,53.0,1300.0,1007.0,108.0,0.0,,250.0,0.0,4.0,138.0,1443.0,,,,,614.0,1063.0,555.0,80.0,,0.0,0.0,,,0.0,109.0,1077.0,2957.0,559.0,2.0,,1330.0,3276.0,2614.0,896.0,0.0,3.0,99.0,3470.0,1804.0,784.0,239.0,256.0,1322.0,472.0,,803.0,,,284.0,0.0,316.0,200.0,762.0,87.0,252.0,165.0,158.0,0.0,,47.0,0.0,0.0,,,676.0,497.0,39.0,,,282.0,786.0,351.0,,0.0,797.0,974.0,,126.0,0.0,17.0,0.0,91.0,120.0,62.0,460.0,0.0,33.0,,0.0,,956.0,0.0,41.0,,353.0,23.0,1211.0,262.0,290.0,498.0,364.0,7936.0,0.0,1058.0,384.0,1978.0,40.0,223.0,0.0,1250.0,284.0,373.0,,1127.0,6688.0,6306.0,1238.0,355.0,132.0,80.0,,1720.0,8941.0,567.0,0.0,3.0,349.0,1862.0,23.0,258.0,1104.0,2214.0,62.0,,4614.0,0.0,0.0,357.0,1636.0,690.0,4064.0,1175.0,0.0,2695.0,
2013-27,,352.0,,,,,622.0,,,,,,,,,,,615.0,28.0,183.0,1278.0,2436.0,155.0,1603.0,,1532.0,1107.0,18.0,18.0,69.0,,,,,16.0,31.0,0.0,241.0,306.0,0.0,0.0,534.0,67.0,0.0,35.0,1771.0,479.0,,868.0,0.0,3448.0,833.0,,,1058.0,,0.0,221.0,935.0,406.0,455.0,840.0,52.0,105.0,355.0,408.0,173.0,59.0,6.0,0.0,2916.0,1668.0,876.0,152.0,302.0,1079.0,1918.0,758.0,6564.0,4049.0,17.0,27.0,542.0,0.0,,1717.0,824.0,,,23.0,630.0,0.0,46.0,167.0,9701.0,99.0,,872.0,804.0,,269.0,0.0,144.0,671.0,879.0,39.0,,,,,,,0.0,,281.0,20.0,1570.0,20.0,596.0,,1164.0,3662.0,,264.0,72.0,4.0,192.0,2970.0,35.0,1082.0,780.0,94.0,0.0,,205.0,0.0,6.0,100.0,938.0,,,,,610.0,910.0,405.0,67.0,,0.0,0.0,,,0.0,121.0,639.0,2905.0,424.0,2.0,,996.0,2755.0,2173.0,822.0,0.0,0.0,77.0,2857.0,1548.0,606.0,234.0,222.0,1075.0,236.0,,424.0,,,307.0,0.0,271.0,172.0,478.0,54.0,156.0,140.0,136.0,0.0,,29.0,0.0,0.0,,,435.0,331.0,39.0,,,257.0,720.0,289.0,,0.0,609.0,885.0,,119.0,0.0,20.0,0.0,77.0,57.0,50.0,372.0,0.0,22.0,,0.0,,656.0,0.0,48.0,,412.0,13.0,1030.0,229.0,214.0,488.0,326.0,5564.0,0.0,929.0,559.0,1831.0,29.0,128.0,0.0,1402.0,190.0,266.0,,858.0,5724.0,3908.0,1134.0,271.0,130.0,78.0,,1368.0,8016.0,587.0,0.0,2.0,331.0,1839.0,15.0,167.0,902.0,1759.0,47.0,,4741.0,0.0,0.0,266.0,1317.0,606.0,3342.0,1046.0,0.0,2598.0,
2013-28,,298.0,,,,,460.0,,,,,,,,,,,582.0,32.0,206.0,1223.0,2227.0,124.0,1327.0,,1456.0,1172.0,17.0,25.0,71.0,,,,,38.0,32.0,0.0,162.0,304.0,0.0,0.0,299.0,57.0,0.0,21.0,1648.0,443.0,,755.0,0.0,3182.0,708.0,,,1071.0,,0.0,164.0,922.0,338.0,453.0,606.0,68.0,44.0,145.0,311.0,120.0,125.0,16.0,0.0,2823.0,1868.0,916.0,100.0,279.0,1170.0,1454.0,746.0,6103.0,3777.0,24.0,14.0,466.0,0.0,,1297.0,666.0,,,23.0,340.0,0.0,30.0,120.0,10422.0,161.0,,1022.0,715.0,,286.0,0.0,136.0,667.0,685.0,27.0,,,,,,,0.0,,254.0,19.0,1582.0,22.0,550.0,,1065.0,3437.0,,222.0,54.0,1.0,235.0,2208.0,63.0,1112.0,721.0,82.0,0.0,,160.0,0.0,4.0,119.0,830.0,,,,,578.0,914.0,356.0,65.0,,0.0,0.0,,,0.0,91.0,643.0,2474.0,449.0,4.0,,842.0,2597.0,1995.0,752.0,0.0,9.0,93.0,2682.0,1503.0,614.0,211.0,158.0,971.0,209.0,,229.0,,,235.0,0.0,294.0,164.0,417.0,43.0,129.0,207.0,129.0,0.0,,33.0,0.0,0.0,,,469.0,352.0,20.0,,,211.0,627.0,224.0,,0.0,528.0,719.0,,217.0,0.0,14.0,0.0,86.0,41.0,46.0,346.0,0.0,16.0,,0.0,,603.0,0.0,25.0,,307.0,15.0,944.0,177.0,218.0,359.0,270.0,4861.0,0.0,793.0,383.0,2038.0,28.0,157.0,0.0,1068.0,167.0,287.0,,702.0,5998.0,3865.0,1068.0,231.0,148.0,70.0,,1099.0,6462.0,520.0,0.0,9.0,371.0,2194.0,21.0,154.0,875.0,1477.0,41.0,,5055.0,0.0,0.0,261.0,1269.0,466.0,3385.0,925.0,0.0,2430.0,
2013-29,,289.0,,,538.0,,512.0,,,,,,,,,,,561.0,35.0,145.0,1321.0,1827.0,128.0,1160.0,,1233.0,1048.0,16.0,23.0,100.0,,,,,31.0,43.0,0.0,140.0,285.0,0.0,0.0,275.0,48.0,0.0,39.0,1744.0,362.0,,666.0,0.0,2754.0,621.0,,,958.0,1247.0,0.0,186.0,780.0,295.0,401.0,630.0,48.0,23.0,119.0,388.0,133.0,59.0,10.0,0.0,2386.0,1784.0,800.0,104.0,276.0,1030.0,1242.0,756.0,5740.0,3508.0,23.0,29.0,457.0,0.0,,1170.0,599.0,,173.0,21.0,329.0,0.0,23.0,92.0,8962.0,167.0,,806.0,642.0,,227.0,0.0,139.0,581.0,573.0,22.0,,,,,,,0.0,,200.0,23.0,1405.0,25.0,523.0,,897.0,3278.0,,224.0,51.0,2.0,217.0,2025.0,43.0,1009.0,621.0,91.0,0.0,,167.0,0.0,4.0,106.0,671.0,,,,,517.0,914.0,306.0,63.0,,0.0,0.0,,,0.0,100.0,484.0,2376.0,365.0,2.0,,833.0,2508.0,1671.0,670.0,0.0,1.0,73.0,2276.0,1357.0,524.0,200.0,212.0,884.0,182.0,,199.0,,,281.0,0.0,186.0,147.0,358.0,53.0,122.0,198.0,124.0,0.0,,33.0,0.0,0.0,,,353.0,262.0,23.0,,,194.0,692.0,196.0,,0.0,483.0,644.0,,119.0,0.0,15.0,0.0,82.0,42.0,44.0,341.0,0.0,22.0,,0.0,,573.0,0.0,38.0,,220.0,11.0,877.0,167.0,233.0,361.0,254.0,4470.0,0.0,740.0,309.0,1851.0,26.0,174.0,0.0,912.0,120.0,264.0,,834.0,5419.0,3358.0,899.0,236.0,120.0,56.0,,1000.0,5898.0,436.0,0.0,5.0,323.0,2011.0,9.0,140.0,761.0,1218.0,66.0,,3776.0,0.0,0.0,206.0,1058.0,430.0,3035.0,817.0,0.0,2163.0,
2013-30,,216.0,,,494.0,,404.0,,,,,,,,,,,505.0,25.0,135.0,945.0,1737.0,63.0,1193.0,,1028.0,790.0,8.0,28.0,51.0,,,,,20.0,37.0,0.0,85.0,195.0,0.0,0.0,225.0,42.0,0.0,23.0,1844.0,321.0,,609.0,0.0,2278.0,544.0,,,780.0,1083.0,0.0,134.0,728.0,257.0,293.0,593.0,40.0,23.0,66.0,353.0,90.0,36.0,12.0,0.0,2022.0,1482.0,718.0,81.0,196.0,932.0,964.0,581.0,5337.0,3868.0,15.0,24.0,354.0,0.0,,1054.0,516.0,,161.0,15.0,245.0,0.0,27.0,76.0,6852.0,176.0,,628.0,574.0,,187.0,0.0,107.0,568.0,430.0,24.0,,,,,,,0.0,,181.0,5.0,1178.0,27.0,446.0,,612.0,2425.0,,175.0,39.0,3.0,158.0,1782.0,37.0,701.0,576.0,40.0,0.0,,126.0,0.0,4.0,91.0,596.0,,,,,272.0,835.0,330.0,51.0,,0.0,0.0,,,0.0,76.0,360.0,1831.0,270.0,0.0,,700.0,2123.0,1484.0,658.0,0.0,2.0,68.0,1841.0,1132.0,491.0,167.0,167.0,746.0,141.0,,163.0,,,209.0,0.0,171.0,115.0,313.0,35.0,101.0,170.0,92.0,0.0,,29.0,0.0,0.0,,,326.0,216.0,14.0,,,202.0,574.0,179.0,,0.0,384.0,577.0,,89.0,0.0,15.0,0.0,78.0,35.0,94.0,291.0,0.0,14.0,,0.0,,435.0,0.0,34.0,,197.0,12.0,750.0,143.0,163.0,337.0,238.0,4010.0,0.0,611.0,286.0,1446.0,30.0,149.0,0.0,798.0,121.0,193.0,,1030.0,4603.0,3237.0,755.0,156.0,83.0,60.0,,930.0,5016.0,295.0,0.0,2.0,279.0,1543.0,10.0,115.0,771.0,1191.0,51.0,1392.0,3402.0,0.0,0.0,231.0,859.0,333.0,2622.0,681.0,0.0,1847.0,
2013-31,,271.0,,,439.0,,435.0,,,,,,,,,,,492.0,36.0,143.0,1018.0,1751.0,85.0,1843.0,,1127.0,904.0,14.0,21.0,59.0,,,,,31.0,33.0,0.0,134.0,234.0,0.0,0.0,285.0,37.0,0.0,35.0,1581.0,326.0,,622.0,0.0,3089.0,651.0,,,941.0,1149.0,0.0,159.0,872.0,306.0,376.0,602.0,50.0,32.0,55.0,266.0,108.0,60.0,25.0,0.0,2352.0,1783.0,723.0,83.0,241.0,1042.0,1220.0,705.0,5880.0,4189.0,25.0,19.0,360.0,0.0,,1054.0,518.0,,162.0,16.0,269.0,0.0,36.0,97.0,6433.0,211.0,,699.0,614.0,,193.0,0.0,120.0,544.0,478.0,31.0,,,,,,,0.0,,184.0,11.0,1297.0,20.0,475.0,,663.0,3062.0,,175.0,54.0,6.0,185.0,2182.0,32.0,857.0,571.0,46.0,0.0,,160.0,0.0,3.0,83.0,574.0,,,,,329.0,833.0,355.0,62.0,,0.0,0.0,,,0.0,99.0,486.0,2130.0,357.0,1.0,,748.0,2498.0,1664.0,722.0,0.0,4.0,56.0,1941.0,1363.0,582.0,173.0,160.0,848.0,133.0,,226.0,,,236.0,0.0,152.0,147.0,326.0,43.0,108.0,169.0,99.0,0.0,,26.0,0.0,0.0,,,327.0,222.0,28.0,,,178.0,809.0,175.0,,0.0,472.0,598.0,,102.0,0.0,18.0,0.0,60.0,32.0,53.0,359.0,0.0,24.0,,0.0,,474.0,0.0,34.0,,201.0,16.0,735.0,154.0,182.0,355.0,260.0,3639.0,0.0,733.0,338.0,1664.0,34.0,117.0,0.0,866.0,111.0,238.0,,1256.0,4912.0,3599.0,839.0,162.0,84.0,55.0,,874.0,5525.0,304.0,0.0,8.0,305.0,1648.0,21.0,245.0,695.0,1298.0,48.0,1500.0,2962.0,0.0,0.0,229.0,970.0,385.0,2725.0,965.0,0.0,2343.0,
2013-32,,337.0,,,562.0,,536.0,,,,,,,,,,,640.0,29.0,163.0,1230.0,2143.0,90.0,1366.0,,1195.0,1098.0,12.0,23.0,70.0,,,,13.0,27.0,86.0,0.0,170.0,265.0,0.0,0.0,293.0,65.0,0.0,55.0,1647.0,383.0,,697.0,0.0,3592.0,643.0,,,995.0,1231.0,0.0,222.0,855.0,334.0,362.0,746.0,72.0,51.0,159.0,267.0,139.0,67.0,16.0,0.0,2574.0,1852.0,774.0,153.0,287.0,1036.0,1305.0,786.0,5704.0,4310.0,26.0,22.0,859.0,0.0,,1231.0,644.0,,135.0,10.0,368.0,0.0,37.0,110.0,6396.0,252.0,,760.0,637.0,,249.0,0.0,148.0,620.0,561.0,25.0,,,,,,,0.0,,237.0,14.0,1305.0,62.0,516.0,,826.0,3052.0,,258.0,64.0,1.0,188.0,2213.0,39.0,999.0,617.0,55.0,0.0,,159.0,0.0,4.0,87.0,727.0,,,,,297.0,842.0,343.0,71.0,,0.0,0.0,,,0.0,69.0,540.0,2176.0,415.0,4.0,,853.0,2998.0,1759.0,716.0,0.0,3.0,81.0,2059.0,1475.0,603.0,210.0,176.0,950.0,195.0,,241.0,,,249.0,0.0,168.0,141.0,405.0,52.0,126.0,154.0,108.0,0.0,,31.0,0.0,0.0,,,355.0,255.0,27.0,,,293.0,698.0,216.0,,0.0,548.0,661.0,,117.0,0.0,22.0,0.0,90.0,50.0,64.0,355.0,0.0,17.0,,0.0,,535.0,0.0,24.0,,268.0,18.0,904.0,165.0,220.0,393.0,376.0,3886.0,0.0,910.0,400.0,1898.0,22.0,124.0,0.0,970.0,135.0,261.0,,620.0,4820.0,4407.0,923.0,151.0,74.0,75.0,,1009.0,6286.0,374.0,0.0,7.0,296.0,1789.0,53.0,463.0,779.0,1420.0,53.0,1522.0,2176.0,0.0,0.0,253.0,1072.0,433.0,2908.0,861.0,0.0,2178.0,
2013-33,,346.0,,,637.0,,532.0,,,,,,,,,,,529.0,26.0,149.0,1227.0,2077.0,116.0,1171.0,,1373.0,990.0,18.0,29.0,79.0,,,,9.0,30.0,37.0,0.0,146.0,293.0,0.0,0.0,262.0,41.0,0.0,32.0,1646.0,374.0,,806.0,0.0,3032.0,670.0,,,1000.0,1200.0,0.0,202.0,871.0,341.0,361.0,903.0,53.0,18.0,83.0,314.0,120.0,55.0,18.0,0.0,2940.0,1800.0,891.0,121.0,295.0,1288.0,1253.0,806.0,5974.0,4356.0,23.0,15.0,422.0,0.0,,1268.0,641.0,,163.0,12.0,337.0,0.0,30.0,153.0,5984.0,228.0,,750.0,646.0,,237.0,0.0,122.0,629.0,517.0,24.0,,,,,,,0.0,,344.0,8.0,1385.0,28.0,525.0,,1007.0,2867.0,,198.0,44.0,0.0,176.0,2255.0,36.0,1084.0,617.0,63.0,0.0,,146.0,0.0,6.0,92.0,776.0,,,,,297.0,828.0,373.0,58.0,,0.0,0.0,,,0.0,71.0,521.0,2392.0,416.0,2.0,,856.0,2568.0,1945.0,742.0,0.0,5.0,68.0,2285.0,1481.0,592.0,202.0,206.0,924.0,187.0,,341.0,,,250.0,0.0,226.0,148.0,382.0,47.0,145.0,157.0,113.0,0.0,14874.0,42.0,0.0,0.0,,,456.0,266.0,19.0,,,178.0,679.0,199.0,,0.0,550.0,622.0,,114.0,0.0,11.0,0.0,76.0,48.0,38.0,401.0,0.0,14.0,,0.0,,470.0,0.0,56.0,,211.0,22.0,905.0,172.0,248.0,378.0,256.0,3767.0,0.0,889.0,357.0,1872.0,32.0,152.0,0.0,941.0,145.0,262.0,,601.0,4929.0,4127.0,960.0,167.0,71.0,60.0,,1190.0,5976.0,452.0,0.0,6.0,316.0,1659.0,23.0,175.0,715.0,1347.0,53.0,1584.0,1924.0,0.0,0.0,293.0,1101.0,385.0,4360.0,902.0,0.0,2063.0,
2013-34,,343.0,,,556.0,,530.0,,,,,,,,,,,693.0,19.0,145.0,1085.0,2019.0,128.0,1206.0,,1276.0,933.0,12.0,26.0,81.0,,,,9.0,24.0,37.0,0.0,211.0,312.0,0.0,0.0,260.0,61.0,0.0,39.0,1502.0,446.0,,747.0,0.0,2943.0,732.0,,,977.0,1201.0,0.0,276.0,889.0,368.0,366.0,792.0,53.0,23.0,64.0,304.0,187.0,75.0,16.0,0.0,2803.0,1581.0,866.0,115.0,335.0,998.0,1313.0,842.0,5334.0,5029.0,33.0,19.0,403.0,0.0,,1544.0,766.0,,179.0,19.0,398.0,0.0,33.0,200.0,5076.0,202.0,,909.0,733.0,,231.0,0.0,144.0,635.0,575.0,20.0,,,,,,,0.0,,245.0,12.0,1383.0,35.0,519.0,,989.0,2491.0,,150.0,42.0,4.0,195.0,1886.0,22.0,1119.0,674.0,67.0,0.0,,187.0,0.0,6.0,111.0,738.0,,,,,348.0,823.0,422.0,62.0,0.0,0.0,0.0,,,0.0,78.0,627.0,2503.0,393.0,1.0,,975.0,2765.0,1817.0,686.0,0.0,3.0,60.0,2155.0,1377.0,603.0,219.0,177.0,933.0,208.0,,479.0,,,231.0,0.0,272.0,182.0,573.0,60.0,130.0,168.0,128.0,0.0,14329.0,30.0,0.0,0.0,,,464.0,488.0,27.0,,,194.0,625.0,257.0,,0.0,503.0,762.0,,93.0,0.0,13.0,0.0,94.0,63.0,51.0,409.0,0.0,26.0,,0.0,,487.0,0.0,41.0,,456.0,12.0,910.0,157.0,233.0,421.0,293.0,3423.0,0.0,853.0,321.0,1672.0,21.0,110.0,0.0,1277.0,169.0,275.0,,568.0,3806.0,3622.0,913.0,162.0,90.0,59.0,,2102.0,6824.0,475.0,0.0,4.0,297.0,1772.0,19.0,133.0,647.0,1636.0,55.0,2484.0,1615.0,0.0,0.0,283.0,1059.0,439.0,4064.0,906.0,0.0,2104.0,
2013-35,,383.0,,,659.0,,564.0,,,,,,,,,,,823.0,23.0,168.0,1160.0,2228.0,205.0,1285.0,,1250.0,1040.0,11.0,27.0,79.0,,,,9.0,21.0,30.0,0.0,188.0,341.0,0.0,0.0,310.0,36.0,0.0,19.0,1342.0,472.0,,891.0,0.0,2950.0,676.0,,,999.0,1446.0,0.0,389.0,995.0,363.0,369.0,1055.0,41.0,39.0,61.0,271.0,322.0,88.0,20.0,0.0,3020.0,1898.0,1003.0,126.0,356.0,1076.0,1328.0,898.0,5881.0,5792.0,22.0,21.0,402.0,0.0,2274.0,1578.0,868.0,,181.0,16.0,584.0,0.0,39.0,172.0,5053.0,215.0,598.0,806.0,813.0,,251.0,0.0,161.0,606.0,617.0,40.0,,,,,,,0.0,,255.0,7.0,1373.0,36.0,527.0,,1190.0,2292.0,,166.0,48.0,2.0,186.0,1914.0,43.0,1015.0,910.0,71.0,0.0,,177.0,0.0,2.0,129.0,855.0,,,,,460.0,937.0,524.0,56.0,0.0,0.0,0.0,,,0.0,91.0,768.0,2725.0,310.0,3.0,359.0,1006.0,2669.0,1912.0,794.0,0.0,5.0,77.0,2270.0,2358.0,5620.0,204.0,241.0,1013.0,210.0,,453.0,,,214.0,0.0,389.0,188.0,732.0,106.0,229.0,156.0,144.0,0.0,14102.0,30.0,0.0,0.0,,,777.0,867.0,18.0,,,292.0,627.0,277.0,,0.0,545.0,793.0,,107.0,0.0,12.0,0.0,64.0,63.0,45.0,403.0,0.0,22.0,,0.0,,496.0,0.0,40.0,3433.0,219.0,15.0,1232.0,190.0,218.0,406.0,373.0,3869.0,0.0,838.0,262.0,1580.0,24.0,133.0,0.0,1048.0,230.0,254.0,,743.0,4371.0,4365.0,1004.0,240.0,101.0,49.0,,4237.0,7343.0,587.0,0.0,7.0,312.0,1674.0,18.0,162.0,768.0,1824.0,35.0,2042.0,1656.0,0.0,0.0,257.0,1144.0,487.0,3978.0,969.0,0.0,1985.0,
2013-36,,411.0,,,727.0,,560.0,,,,,,,,,,,1029.0,32.0,264.0,1425.0,2663.0,396.0,2002.0,,1677.0,1132.0,21.0,27.0,89.0,,,,9.0,16.0,29.0,0.0,268.0,420.0,0.0,0.0,360.0,45.0,0.0,29.0,1370.0,870.0,,1300.0,0.0,3050.0,902.0,,,1018.0,1690.0,0.0,910.0,1127.0,456.0,434.0,1602.0,59.0,89.0,58.0,309.0,783.0,266.0,30.0,0.0,3593.0,2052.0,1107.0,161.0,410.0,1093.0,1296.0,977.0,6919.0,6835.0,24.0,35.0,680.0,0.0,3011.0,1921.0,1279.0,,257.0,24.0,940.0,0.0,36.0,325.0,6092.0,213.0,738.0,1077.0,1065.0,,361.0,0.0,185.0,674.0,903.0,61.0,,,,,,,0.0,,353.0,10.0,1875.0,26.0,580.0,,1451.0,2554.0,,198.0,64.0,1.0,182.0,1854.0,57.0,1036.0,1438.0,110.0,0.0,,241.0,0.0,10.0,125.0,1288.0,,,,,393.0,1378.0,787.0,86.0,1.0,0.0,0.0,,,0.0,99.0,1071.0,2822.0,339.0,1.0,775.0,1534.0,3107.0,2324.0,900.0,0.0,5.0,116.0,2561.0,1418.0,883.0,232.0,288.0,1340.0,385.0,,862.0,,,239.0,0.0,768.0,232.0,1346.0,47.0,187.0,129.0,185.0,0.0,15129.0,34.0,0.0,0.0,,,1008.0,1384.0,44.0,50.0,,304.0,672.0,443.0,,0.0,590.0,1065.0,,107.0,0.0,10.0,0.0,85.0,151.0,70.0,540.0,0.0,39.0,,0.0,,834.0,0.0,29.0,4169.0,252.0,20.0,1626.0,166.0,286.0,507.0,505.0,4450.0,0.0,793.0,341.0,1528.0,29.0,228.0,0.0,1532.0,289.0,297.0,,929.0,5172.0,5332.0,1154.0,207.0,108.0,88.0,,3318.0,7570.0,786.0,0.0,11.0,342.0,1855.0,28.0,205.0,1099.0,2097.0,40.0,2634.0,1642.0,0.0,0.0,372.0,1548.0,691.0,3659.0,1456.0,0.0,2042.0,
