Week,1948,1950-1959,1957,1958,1960-1969,1968,1970-1979,1994,1997,1999,2000,2002,2003,2004,2005,2006,2007,20e_eeuw,AIDS,Aandoening,Acetylsalicylzuur,Afrika,Afweer,Aids,Amantadine,Aminozuur,Antibioticum,Antigene_drift,Antigene_shift,Antistof,Arts,Aspirine,Astma,Aves,Aviaire_influenza,Aziatische_griep,Azië,B-cel,Bacterie,Bacteriën,Basalecelcarcinoom,Beenmerg,Beenmergtransplantatie,België,Bestraling,Bevalling,Bindweefsel,Biologie,Bloed,Bloed-hersenbarrière,Bloedarmoede,Bloedplaatje,Bof,Bronchitis,Buikgriep,COPD,Cel_(biologie),Celmembraan,Chemotherapie,Chirurgie,Chordadieren,Chromosoom,Conserveermiddel,Coronavirus,Coronavirussen,Creative_Commons,Cytoplasma,Cytosol,Cytostaticum,Desoxyribonucleïnezuur,Diabetes_mellitus,Diarree,Dierenrijk,Dierproef,Dizuurstof,Dood,Dopamine,Drop,Duitsland,Eerste_Wereldoorlog,Eetlust,Eiwitmantel,Emfyseem,Endemie_(geneeskunde),Engeland,Engels,Enzym,Epidemie,Eten,Ethylkwik,Eukaryoten,Europa_(werelddeel),Ex_vivo,Fagocytose,Frankrijk,Fruitvlieg,Gen,Geneeskunde,Geneesmiddel,Genetica,Genoom,Geslacht_(biologie),Giftigheid,Grieks,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N7,H7N9,Hart,Hart-_en_vaatziekten,Hartaandoening,Hartinfarct,Hemagglutinine,Hematologie,Hemoglobine,Hersenen,Hersenvliesontsteking,Hiv,Hoest,Hoesten,Hong_Kong_griep,Honger,Hongkong,Hongkonggriep,Hoofdpijn,Huid,Immuniteit,Immuniteit_(grondstuk),Immunoglobuline,Immunologie,Immuundeficiëntie,Immuunsuppressiva,Immuunsuppressivum,Immuunsysteem,In_silico,In_vitro,In_vivo,India,Inenting,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Ion_(deeltje),Italië,Japan,Kanker,Keel_(anatomie),Keelpijn,Koolstof,Koorts,Koude_rilling,Koude_rillingen,LD50,Latijn,Leukemie,Lever,Lichaamstemperatuur,Long_(orgaan),Longaandoening,Longemfyseem,Longontsteking,Lymfeklier,Lymfeklierkanker,Lymfoom,Maag,Maag-darmstelsel,Macrofaag,Malaria,Meiose,Mens,Messenger_RNA,Mexicaanse_griep,Mexico_(land),Micro-organisme,Middellandse_Zeegebied,Molecuul,Morbiditeitsgraad,Mortaliteit,Mutant,Mutatie,Mutatie_(biologie),Nederland,Neuraminidase,Nier_(biologie),Ontsteking_(geneeskunde),Open_access,Oraal,Orgaan,Organisme,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Parasiet,Pathogeen,Peptide,Pest_(ziekte),Pijn,Planten,Pokken,Polio,Polyploïdie,Proefdier,Proteïne,Pulmonologie,RNA-polymerase,RNA-virus,Radiotherapie,Recombinatie_(genetica),Resistentie,Rhinovirus,Ribonucleïnezuur,Rinovirus,Rode_bloedcel,Roken_(tabak),Rooms-Katholieke_Kerk,Rusland,SARS,Salicylaat,Schimmels,Slijm,Slijmvlies,Soort,Spaanse_griep,Spanje,Spier_(anatomie),Spierpijn,Stamceltransplantatie,Steenpuist,Sterfte,Sterftecijfer,Stikstof_(element),Stofwisseling,Structuurformule,Symptoom,Tamiflu,Temperatuur,Turkije,Tweede_Wereldoorlog,Urine,Vaccin,Vaccinatie,Varkensgriep,Verenigd_Koninkrijk,Verenigde_Naties,Verenigde_Staten,Verkoudheid,Virus_(biologie),Virusinfectie,Vlaams,Vlaanderen,Vogelgriep,Vogelpest,Vogels,Volksrepubliek_China,Vrije_kennis,Water,Waterpokken,Waterstof_(element),Weefsel_(biologie),Wereldgezondheidsorganisatie,Witte_bloedcel,Ziekte,Ziekte_van_Parkinson,Zoogdieren,Zuurstof_(element),Zwangerschap,Zweden
2010-01,,,,,,,,,,,,,,,,,,1373.0,,280.0,1567.0,,243.0,,,1616.0,1338.0,43.0,79.0,134.0,,,,,41.0,87.0,0.0,326.0,816.0,0.0,0.0,401.0,99.0,,56.0,2090.0,626.0,,1535.0,0.0,2703.0,772.0,,,2363.0,,0.0,499.0,604.0,506.0,721.0,1278.0,230.0,,63.0,,385.0,,383.0,0.0,,1616.0,658.0,402.0,552.0,,,,,6614.0,55.0,42.0,508.0,0.0,,,1464.0,,,0.0,705.0,0.0,,389.0,8607.0,206.0,,1526.0,1213.0,,612.0,0.0,131.0,1030.0,1795.0,60.0,,,,,,,,,476.0,17.0,1522.0,106.0,542.0,,2159.0,1966.0,,553.0,116.0,3.0,236.0,,112.0,826.0,1094.0,160.0,0.0,,251.0,0.0,4.0,91.0,1240.0,,,,,306.0,970.0,542.0,,,0.0,0.0,,,0.0,0.0,1340.0,3900.0,468.0,1.0,,1921.0,2362.0,,1011.0,0.0,15.0,268.0,7148.0,1894.0,678.0,431.0,1222.0,1234.0,333.0,,1224.0,,,3726.0,0.0,825.0,177.0,1124.0,60.0,196.0,,442.0,0.0,,,0.0,0.0,,,838.0,514.0,,,,,872.0,385.0,,0.0,749.0,996.0,,,0.0,31.0,0.0,82.0,123.0,113.0,376.0,0.0,151.0,,0.0,,702.0,0.0,19.0,,,1.0,1613.0,230.0,276.0,584.0,596.0,7362.0,0.0,630.0,280.0,1583.0,46.0,330.0,0.0,1086.0,374.0,370.0,,1882.0,7971.0,11181.0,,,176.0,277.0,,,13618.0,1403.0,0.0,0.0,,,76.0,277.0,,3627.0,0.0,,1459.0,0.0,0.0,439.0,1469.0,881.0,1913.0,2217.0,0.0,4273.0,
2010-02,,718.0,,,,,1052.0,,,,,,,,,,,1581.0,,287.0,1638.0,,355.0,,,2028.0,1617.0,54.0,82.0,158.0,,,,,45.0,66.0,0.0,492.0,738.0,0.0,0.0,523.0,508.0,,40.0,2273.0,742.0,,1661.0,0.0,3235.0,1185.0,,,2876.0,,0.0,478.0,664.0,1019.0,849.0,1517.0,319.0,,768.0,,435.0,,501.0,0.0,,1919.0,716.0,472.0,624.0,,,,,7843.0,63.0,50.0,624.0,0.0,,,1889.0,,,0.0,737.0,0.0,,419.0,9514.0,205.0,,1507.0,1273.0,,539.0,0.0,108.0,1175.0,2386.0,60.0,,,,,,,,,429.0,15.0,1621.0,80.0,532.0,,2298.0,2035.0,,1220.0,97.0,0.0,332.0,,96.0,1666.0,1179.0,197.0,0.0,,274.0,0.0,12.0,120.0,1623.0,,,,,340.0,1091.0,662.0,,,0.0,0.0,,,0.0,1.0,1458.0,4248.0,528.0,6.0,,2222.0,2576.0,,1110.0,0.0,17.0,312.0,6888.0,2169.0,777.0,491.0,1301.0,1366.0,435.0,,1257.0,,,3054.0,0.0,563.0,187.0,1220.0,205.0,339.0,228.0,532.0,0.0,,,0.0,0.0,,,940.0,583.0,,,,,972.0,405.0,,0.0,886.0,1189.0,,,0.0,33.0,0.0,95.0,117.0,113.0,367.0,0.0,169.0,,0.0,,927.0,0.0,18.0,,,2.0,1748.0,227.0,314.0,678.0,583.0,8733.0,0.0,718.0,315.0,1758.0,53.0,293.0,0.0,1533.0,401.0,435.0,,1597.0,9316.0,12648.0,,,225.0,313.0,,,14728.0,2120.0,0.0,0.0,,,73.0,268.0,,4092.0,0.0,,1710.0,0.0,0.0,642.0,1825.0,1090.0,2084.0,2438.0,0.0,4550.0,
2010-03,,493.0,,,,,623.0,,,,,,,,,,,1254.0,,239.0,1200.0,5104.0,228.0,,,1521.0,1149.0,40.0,45.0,109.0,,,,,28.0,57.0,0.0,364.0,566.0,0.0,0.0,371.0,73.0,,26.0,1815.0,530.0,,1359.0,0.0,2599.0,808.0,,,2365.0,,0.0,413.0,504.0,524.0,667.0,1226.0,203.0,,33.0,,374.0,,330.0,0.0,,1527.0,499.0,417.0,488.0,,,,,5568.0,49.0,36.0,543.0,0.0,,,1422.0,,,0.0,562.0,0.0,,348.0,7839.0,209.0,,1123.0,943.0,,450.0,0.0,110.0,916.0,1352.0,30.0,,,,,,,,,334.0,10.0,1396.0,85.0,469.0,,1741.0,1608.0,,398.0,75.0,0.0,244.0,,67.0,797.0,853.0,158.0,0.0,,234.0,0.0,7.0,94.0,1202.0,,,,,240.0,879.0,511.0,,,0.0,0.0,,,0.0,2.0,1213.0,3268.0,401.0,0.0,,1656.0,2190.0,,868.0,0.0,16.0,224.0,4934.0,1753.0,528.0,392.0,1107.0,1062.0,396.0,,1054.0,,,1779.0,0.0,495.0,222.0,813.0,64.0,161.0,150.0,484.0,0.0,,,0.0,0.0,,,831.0,417.0,,,,,878.0,327.0,,0.0,699.0,838.0,,159.0,0.0,22.0,0.0,92.0,124.0,61.0,326.0,0.0,117.0,,0.0,,738.0,0.0,8.0,,,0.0,1318.0,197.0,235.0,508.0,348.0,7025.0,0.0,512.0,208.0,1427.0,30.0,262.0,0.0,1064.0,329.0,330.0,,1150.0,6680.0,9599.0,,,149.0,156.0,,,11598.0,1081.0,0.0,0.0,,,44.0,164.0,,3291.0,0.0,,1578.0,0.0,0.0,327.0,1512.0,723.0,1646.0,1813.0,0.0,3624.0,
2010-04,,576.0,,,,,837.0,,,,,,,,,,,1455.0,,303.0,1632.0,6223.0,322.0,,,1540.0,1516.0,44.0,50.0,128.0,,,,,36.0,54.0,0.0,339.0,818.0,0.0,0.0,428.0,128.0,,34.0,2109.0,736.0,,1751.0,0.0,3511.0,773.0,,,3342.0,,0.0,469.0,641.0,712.0,904.0,1430.0,262.0,,58.0,,415.0,,431.0,0.0,,1994.0,735.0,488.0,571.0,,,,,7246.0,33.0,35.0,490.0,0.0,,,1499.0,,,0.0,626.0,0.0,,378.0,9356.0,222.0,,1695.0,1204.0,,413.0,0.0,143.0,1230.0,1708.0,56.0,,,,,,,,,453.0,19.0,1726.0,69.0,553.0,,2219.0,2211.0,,427.0,125.0,3.0,246.0,,78.0,1029.0,1421.0,204.0,0.0,,355.0,0.0,11.0,92.0,1465.0,,,,,316.0,1101.0,518.0,,,0.0,0.0,,,0.0,0.0,1455.0,4195.0,505.0,2.0,,2261.0,2880.0,,1048.0,0.0,11.0,311.0,6630.0,2301.0,591.0,489.0,1415.0,1356.0,465.0,,1192.0,,,1812.0,0.0,560.0,268.0,1062.0,66.0,179.0,232.0,452.0,0.0,,,0.0,0.0,,,1182.0,657.0,,,,,1136.0,408.0,,0.0,891.0,1199.0,,173.0,0.0,35.0,0.0,95.0,138.0,90.0,375.0,0.0,172.0,,0.0,,825.0,0.0,13.0,,,0.0,1969.0,288.0,294.0,768.0,372.0,8581.0,0.0,730.0,250.0,1828.0,54.0,318.0,0.0,1305.0,452.0,421.0,,1588.0,8129.0,13023.0,,,204.0,180.0,,,14326.0,1525.0,0.0,0.0,,,50.0,190.0,,3933.0,0.0,,2095.0,0.0,0.0,392.0,1683.0,983.0,1908.0,2248.0,0.0,4677.0,
2010-05,,684.0,,,,,936.0,,,,,,,,,,,1656.0,,380.0,1644.0,5909.0,252.0,,,1736.0,1361.0,48.0,77.0,135.0,,,,,50.0,70.0,0.0,257.0,1087.0,0.0,0.0,480.0,104.0,,44.0,2399.0,653.0,,1736.0,0.0,3427.0,835.0,,,3188.0,,0.0,396.0,673.0,808.0,773.0,1399.0,275.0,,69.0,,356.0,,464.0,0.0,,2013.0,712.0,424.0,638.0,,,,,7176.0,59.0,42.0,518.0,0.0,,,1540.0,,,0.0,631.0,0.0,,386.0,9730.0,227.0,,1709.0,1329.0,,365.0,0.0,109.0,1226.0,1629.0,30.0,,,,,,,,,452.0,30.0,1655.0,74.0,618.0,,2283.0,2118.0,,522.0,108.0,0.0,283.0,,86.0,1036.0,1086.0,197.0,0.0,,303.0,0.0,16.0,127.0,1485.0,,,,,269.0,1074.0,645.0,,,0.0,0.0,,,0.0,1.0,1725.0,4266.0,532.0,0.0,,2414.0,2731.0,,1058.0,0.0,21.0,305.0,6686.0,2236.0,641.0,514.0,1380.0,1463.0,334.0,,951.0,,,1618.0,0.0,539.0,218.0,1154.0,54.0,168.0,248.0,460.0,0.0,,,0.0,0.0,,,986.0,551.0,,,,,924.0,331.0,,0.0,894.0,1248.0,,217.0,0.0,34.0,0.0,97.0,104.0,92.0,338.0,0.0,120.0,,0.0,,718.0,0.0,27.0,,,1.0,1764.0,227.0,303.0,602.0,364.0,9659.0,0.0,808.0,288.0,1743.0,45.0,341.0,0.0,1253.0,400.0,449.0,,1515.0,8635.0,12269.0,659.0,,171.0,197.0,,,15375.0,1519.0,0.0,0.0,,,49.0,218.0,,4158.0,0.0,,2383.0,0.0,0.0,512.0,1605.0,1050.0,2254.0,2109.0,0.0,4741.0,
2010-06,,562.0,,,,,759.0,,,,,,,,,,,1354.0,,334.0,1346.0,4687.0,213.0,,,1495.0,1446.0,20.0,28.0,104.0,,,,,35.0,50.0,0.0,267.0,669.0,0.0,0.0,441.0,126.0,,57.0,1983.0,625.0,,1574.0,0.0,3076.0,768.0,,,3221.0,,0.0,366.0,569.0,587.0,810.0,1270.0,269.0,,60.0,,332.0,,368.0,0.0,,1806.0,650.0,474.0,494.0,,,,,6252.0,35.0,33.0,439.0,0.0,,,1377.0,,,0.0,510.0,0.0,,299.0,8107.0,164.0,,1390.0,1183.0,,386.0,0.0,96.0,1070.0,1482.0,43.0,,,,,,,,,434.0,23.0,1392.0,62.0,524.0,,2142.0,2014.0,,453.0,85.0,1.0,265.0,,71.0,848.0,952.0,181.0,0.0,,247.0,0.0,11.0,107.0,1258.0,,,,,276.0,934.0,528.0,,,0.0,0.0,,,0.0,3.0,1314.0,3922.0,547.0,1.0,,2145.0,2539.0,,1000.0,0.0,11.0,245.0,6001.0,2071.0,586.0,457.0,1151.0,1161.0,291.0,,817.0,,,1455.0,0.0,469.0,180.0,964.0,40.0,164.0,183.0,351.0,0.0,,,0.0,0.0,,,1008.0,469.0,,,,,737.0,277.0,,0.0,765.0,981.0,,162.0,0.0,24.0,0.0,78.0,40.0,85.0,307.0,0.0,159.0,,0.0,,734.0,0.0,23.0,,,0.0,1560.0,228.0,275.0,548.0,346.0,8304.0,0.0,591.0,254.0,1585.0,42.0,269.0,0.0,1089.0,359.0,353.0,,1307.0,7770.0,10265.0,577.0,,144.0,179.0,,,13609.0,1332.0,0.0,1.0,401.0,,25.0,182.0,,3594.0,0.0,,2166.0,0.0,0.0,395.0,1596.0,908.0,1861.0,1877.0,0.0,4266.0,
2010-07,,531.0,,,,,667.0,,,,,,,,,,,1243.0,,310.0,1455.0,4484.0,206.0,,,1434.0,1314.0,23.0,24.0,122.0,,,,,32.0,56.0,0.0,204.0,624.0,0.0,0.0,370.0,94.0,,36.0,2179.0,653.0,,1501.0,0.0,3167.0,764.0,,,3424.0,,0.0,301.0,544.0,598.0,708.0,1068.0,278.0,,63.0,,285.0,,442.0,0.0,,2042.0,579.0,321.0,559.0,1577.0,,,,5771.0,50.0,48.0,413.0,0.0,,,1117.0,,,0.0,474.0,0.0,,252.0,7572.0,137.0,,1999.0,1337.0,,436.0,0.0,103.0,998.0,1509.0,40.0,,,,,,,,,415.0,30.0,1447.0,77.0,488.0,,1948.0,1976.0,,498.0,89.0,0.0,259.0,,63.0,863.0,943.0,132.0,0.0,,248.0,0.0,10.0,101.0,1104.0,,,,,244.0,1000.0,565.0,,,0.0,0.0,,,0.0,8.0,1119.0,3756.0,554.0,0.0,,1913.0,2267.0,2685.0,950.0,0.0,16.0,266.0,6045.0,2200.0,870.0,472.0,1036.0,1225.0,284.0,,594.0,,,1174.0,0.0,495.0,163.0,855.0,46.0,140.0,176.0,302.0,0.0,,52.0,0.0,0.0,,,937.0,422.0,,,,,802.0,256.0,,0.0,779.0,954.0,,130.0,0.0,34.0,0.0,96.0,71.0,71.0,295.0,0.0,127.0,,0.0,,676.0,0.0,20.0,,,0.0,1366.0,244.0,329.0,517.0,362.0,7076.0,0.0,664.0,269.0,1681.0,60.0,216.0,0.0,919.0,315.0,368.0,,1288.0,7194.0,9237.0,548.0,,146.0,153.0,,,12188.0,1401.0,0.0,0.0,403.0,,90.0,179.0,,3462.0,0.0,,2480.0,0.0,0.0,326.0,1415.0,903.0,2013.0,1948.0,0.0,4194.0,
2010-08,,431.0,,,,,725.0,,,,,,,,,,,1075.0,,267.0,1309.0,4660.0,209.0,,,1337.0,1209.0,43.0,43.0,100.0,,,,,26.0,53.0,0.0,228.0,639.0,0.0,0.0,322.0,99.0,,36.0,1906.0,607.0,,1305.0,0.0,2800.0,629.0,,,2966.0,,0.0,294.0,504.0,543.0,774.0,999.0,183.0,,77.0,,253.0,,358.0,0.0,,1832.0,622.0,373.0,474.0,1333.0,,,,5378.0,52.0,53.0,436.0,0.0,,,1087.0,,,0.0,472.0,0.0,,255.0,7380.0,188.0,,1414.0,1120.0,,272.0,0.0,135.0,980.0,1367.0,26.0,,,,,,,,,354.0,11.0,1292.0,54.0,449.0,,1823.0,1788.0,,466.0,73.0,5.0,229.0,,76.0,758.0,874.0,114.0,0.0,,249.0,0.0,7.0,79.0,1124.0,,,,,269.0,978.0,474.0,,,0.0,0.0,,,0.0,3.0,1231.0,3392.0,403.0,0.0,,1751.0,2152.0,2679.0,826.0,0.0,19.0,205.0,5515.0,1978.0,534.0,458.0,1123.0,1133.0,278.0,,595.0,,,1052.0,0.0,394.0,147.0,801.0,45.0,172.0,169.0,308.0,0.0,,65.0,0.0,0.0,,,896.0,407.0,,,,,797.0,302.0,,0.0,712.0,980.0,,134.0,0.0,32.0,0.0,84.0,65.0,64.0,281.0,0.0,131.0,,0.0,,564.0,0.0,19.0,,,0.0,1360.0,211.0,237.0,526.0,365.0,6971.0,0.0,620.0,222.0,1510.0,42.0,231.0,0.0,857.0,320.0,373.0,,1103.0,6832.0,8068.0,480.0,,107.0,149.0,,,12133.0,1185.0,0.0,0.0,360.0,,41.0,184.0,,3596.0,0.0,,2157.0,0.0,0.0,333.0,1316.0,741.0,1949.0,1684.0,0.0,4102.0,
2010-09,,614.0,,,,,703.0,,,,,,,,,,,1091.0,,314.0,1457.0,5587.0,196.0,4033.0,,1512.0,1293.0,67.0,59.0,113.0,,,,,30.0,42.0,0.0,240.0,674.0,0.0,0.0,388.0,97.0,,24.0,2102.0,560.0,,1776.0,0.0,3232.0,709.0,,,2591.0,,0.0,322.0,558.0,528.0,747.0,1236.0,233.0,,54.0,,262.0,92.0,423.0,0.0,,1751.0,589.0,418.0,535.0,1515.0,,,,6674.0,37.0,44.0,457.0,0.0,,,1177.0,,,0.0,561.0,0.0,,334.0,8897.0,188.0,,1503.0,1330.0,,304.0,0.0,85.0,1050.0,1351.0,38.0,,,,,,,,,482.0,15.0,1342.0,72.0,483.0,,2065.0,1936.0,,430.0,64.0,1.0,261.0,1985.0,60.0,851.0,1023.0,195.0,0.0,,232.0,0.0,9.0,99.0,1239.0,,,,,303.0,916.0,561.0,,,0.0,0.0,,,0.0,5.0,1476.0,3060.0,440.0,0.0,,1892.0,2471.0,2839.0,726.0,0.0,8.0,257.0,5643.0,2073.0,536.0,490.0,1230.0,1225.0,284.0,,795.0,,,976.0,0.0,495.0,160.0,870.0,49.0,161.0,160.0,435.0,0.0,,71.0,0.0,0.0,,,908.0,594.0,,,,,835.0,276.0,,0.0,813.0,1148.0,,190.0,0.0,31.0,0.0,74.0,76.0,55.0,310.0,0.0,140.0,,0.0,,833.0,0.0,13.0,,,0.0,1663.0,218.0,273.0,655.0,343.0,8360.0,0.0,667.0,264.0,1594.0,37.0,283.0,0.0,871.0,417.0,350.0,,1061.0,8148.0,10668.0,513.0,,120.0,134.0,,,13175.0,936.0,0.0,0.0,318.0,,41.0,230.0,,3720.0,0.0,,2066.0,0.0,0.0,464.0,1658.0,832.0,2356.0,2141.0,0.0,3986.0,
2010-10,,671.0,,,,,697.0,,,,,,,,,,,1328.0,,288.0,1464.0,5948.0,265.0,4044.0,,1440.0,1443.0,33.0,46.0,118.0,,,,,24.0,47.0,0.0,227.0,743.0,0.0,0.0,464.0,81.0,,41.0,2019.0,588.0,,1733.0,0.0,3231.0,821.0,,,2462.0,,0.0,325.0,562.0,628.0,696.0,1379.0,244.0,,62.0,,279.0,91.0,397.0,0.0,,1811.0,657.0,447.0,495.0,1678.0,,,,7117.0,40.0,61.0,465.0,0.0,,,1283.0,,,0.0,605.0,0.0,,311.0,8860.0,199.0,,1334.0,1252.0,,306.0,0.0,126.0,1030.0,1222.0,35.0,,,,,,,,,473.0,14.0,1551.0,83.0,471.0,,2158.0,1983.0,,444.0,99.0,1.0,234.0,2037.0,53.0,929.0,1155.0,187.0,0.0,,243.0,0.0,7.0,91.0,1355.0,,,,,290.0,1078.0,554.0,,,0.0,0.0,,,0.0,4.0,1308.0,3125.0,562.0,6.0,,2025.0,2696.0,2999.0,758.0,0.0,10.0,226.0,4923.0,2223.0,616.0,508.0,1281.0,1063.0,240.0,,868.0,,,1032.0,0.0,481.0,166.0,892.0,52.0,160.0,241.0,416.0,0.0,,69.0,0.0,0.0,,,842.0,475.0,,,,,810.0,306.0,,0.0,860.0,1184.0,,137.0,0.0,23.0,0.0,91.0,71.0,75.0,297.0,0.0,168.0,,0.0,,753.0,0.0,17.0,,,0.0,1482.0,178.0,269.0,632.0,278.0,8503.0,0.0,660.0,284.0,1655.0,56.0,278.0,0.0,849.0,319.0,357.0,,1288.0,8386.0,11217.0,588.0,,138.0,123.0,,,12568.0,857.0,0.0,1.0,393.0,,46.0,216.0,,3574.0,0.0,,2287.0,0.0,0.0,507.0,1590.0,846.0,2294.0,1911.0,0.0,3883.0,
