Week,2009,2011,2013,2014,2015,2016,2017
0,0,0,1,1,0,1,3
1,0,0,0,0,1,1,1
2,2,0,1,0,0,0,0
3,1,0,0,0,0,0,2
4,0,0,0,0,0,0,1
5,0,0,1,0,0,0,1
6,0,0,0,0,0,2,3
7,0,0,1,0,0,0,1
8,0,0,0,0,0,0,1
9,0,0,0,0,0,0,1
10,0,0,0,1,0,2,0
11,0,0,0,0,0,0,6
12,0,0,0,0,0,0,0
13,0,0,0,1,0,0,3
14,0,0,0,1,0,1,3
15,1,1,2,0,0,4,2
16,0,0,1,0,0,1,2
17,0,0,1,2,4,3,3
18,0,0,1,2,4,2,0
19,0,1,0,0,3,1,0
20,0,0,0,0,0,0,1
21,0,0,0,1,0,0,0
22,0,0,0,1,1,0,0
23,0,0,0,0,0,1,0
24,0,0,0,2,0,0,0
