Week,Aldo_Leopold,Alexander_Imich,Alfred_Goodman_Gilman,Alice_Kober,Amina_Wadud,Amory_Lovins,Amphichaetodon,Amphichaetodon_howensis,Amphichaetodon_melbae,Armand_Seguin,Barys_Kit,Basiliek_van_San_Crisogono_in_Trastevere,Benjamin_Franklin,Benjamin_Libet,Bertem,Bertembos,Bill_Nye,Bruce_Ivins,Cerynea_argentescens,Cerynea_brunnea,Cerynea_contentaria,Cerynea_discontenta,Cerynea_disjunctaria,Cerynea_homala,Cerynea_igniaria,Cerynea_ochreana,Cerynea_omphisalis,Cerynea_pallens,Cerynea_perrubra,Cerynea_pilipalpus,Cerynea_rubra,Cerynea_sepiata,Cerynea_sumatrana,Cerynea_trogobasis,Cerynea_ustula,Chaetodon,Chaetodon_adiergastos,Chaetodon_andamanensis,Chaetodon_argentatus,Chaetodon_assarius,Chaetodon_aureofasciatus,Chaetodon_auripes,Chaetodon_austriacus,Chaetodon_baronessa,Chaetodon_bennetti,Chaetodon_blackburnii,Chaetodon_burgessi,Chaetodon_citrinellus,Chaetodon_daedalma,Chaetodon_declivis,Chaetodon_decussatus,Chaetodon_dialeucos,Chaetodon_dolosus,Chaetodon_ephippium,Chaetodon_falcula,Chaetodon_flavirostris,Chaetodon_flavocoronatus,Chaetodon_fremblii,Chaetodon_gardineri,Chaetodon_guentheri,Chaetodon_guttatissimus,Chaetodon_hoefleri,Chaetodon_humeralis,Chaetodon_interruptus,Chaetodon_kleinii,Chaetodon_larvatus,Chaetodon_leucopleura,Chaetodon_lineolatus,Chaetodon_litus,Chaetodon_lunulatus,Chaetodon_madagaskariensis,Chaetodon_marleyi,Chaetodon_melannotus,Chaetodon_melapterus,Chaetodon_mertensii,Chaetodon_mesoleucos,Chaetodon_miliaris,Chaetodon_mitratus,Chaetodon_modestus,Chaetodon_multicinctus,Chaetodon_nigropunctatus,Chaetodon_nippon,Chaetodon_ocellatus,Chaetodon_ocellicaudus,Chaetodon_octofasciatus,Chaetodon_ornatissimus,Chaetodon_pelewensis,Chaetodon_pictus,Chaetodon_plebeius,Chaetodon_punctatofasciatus,Chaetodon_quadrimaculatus,Chaetodon_rafflesii,Chaetodon_rainfordi,Chaetodon_reticulatus,Chaetodon_robustus,Chaetodon_sanctaehelenae,Chaetodon_sedentarius,Chaetodon_selene,Chaetodon_semeion,Chaetodon_smithi,Chaetodon_speculum,Chaetodon_striatus,Chaetodon_tinkeri,Chaetodon_triangulum,Chaetodon_trichrous,Chaetodon_tricinctus,Chaetodon_trifascialis,Chaetodon_ulietensis,Chaetodon_unimaculatus,Chaetodon_vagabundus,Chaetodon_wiebeli,Chaetodon_xanthocephalus,Chaetodon_xanthurus,Chaetodon_zanzibarensis,Charles_Meryon,Charles_Stark_Draper,Charles_Walcott,Charles_West_Churchman,Charles_Whitney_Gilmore,Chelmon,Chelmon_marginalis,Chelmon_muelleri,Chelmonops,Chelmonops_curiosus,Chelmonops_truncatus,Claudia_Alexander,Coige,Coradion,Coradion_altivelis,Coradion_chrysozonus,Coradion_melanopus,Deelnemers_UEFA-toernooien_Zweden,Dennis_Meadows,Doode_Bemde,Douglas_Hofstadter,Driebandkoraalvlinder,Earl_Wilbur_Sutherland_jr.,Eben_Moglen,Edgar_Bain,Edmund_Dulac,Edward_Bernays,Edward_Said,Elitettan,Eric_Betzig,Eric_Drexler,Eugene_Aserinsky,Eugene_Odum,Europees_kampioenschap_voetbal_mannen_onder_21_-_2009,Europees_kampioenschap_voetbal_onder_19_-_1999,Europees_kampioenschap_voetbal_vrouwen_1997,Felix_van_Valois,Finale_UEFA_Cup_1982,Finale_UEFA_Cup_1987,Finale_UEFA_Cup_2004,Finale_UEFA_Europa_League_2017,Finale_wereldkampioenschap_voetbal_1958,Forcipiger,Forcipiger_longirostris,Frances_Oldham_Kelsey,Francis_Peyton_Rous,Gehoornde_wimpelvis,Gele_koraalvlinder,Gele_pincetvis,Gemaskerde_wimpelvis,George_Auriol,George_Davis_Snell,George_Starkey,George_Wald,Georges_de_Feure,Gertrude_Elion,Gewone_wimpelvis,Guldbollen,Gustave_Doré,Haldan_Keffer_Hartline,Halfmaanvlindervis,Hans_Albert_Einstein,Hans_Bellmer,Harold_E._Varmus,Harold_Stephen_Black,Hemitaurichthys,Hemitaurichthys_multispinosus,Hemitaurichthys_polylepis,Hemitaurichthys_thompsoni,Hemitaurichthys_zoster,Hendrik_Wade_Bode,Heniochus,Heniochus_chrysostomus,Heniochus_singularius,Heniochus_varius,Henri_Rivière,Hobart_Muir_Smith,Howard_Martin_Temin,Jacques_Nathan_Garamond,Jacques_Richez,James_Hansen,Jaron_Lanier,Jean_Bazaine,Joe_Nickell,Johannes_van_Matha,John_Franklin_Enders,John_Henry_Holland,Johnrandallia,Johnrandallia_nigrirostris,Jon_Kabat-Zinn,Jorj_Morin,Joseph_Erlanger,Juan_Ángel_Rodríguez,Kaja_Silverman,Kasteel_van_Leefdaal,Koeheide,Koraalvlinders,Korbeek-Dijle,Kroonkoraalvlinder,L._Stephen_Coles,Larry_Hyman,Leefdaal,Leland_H._Hartwell,Leo_Spitzer,Lev_Manovich,Lijst_van_Zweedse_voetballers,Lijst_van_onroerend_erfgoed_in_Bertem,Louis_Favre_(kunstschilder),Louis_Ignarro,Marcellin_Desboutin,Maria_in_Campis,Marion_King_Hubbert,Maskerkoraalvlinder,Maurice_Goldhaber,Meerdaalwoud,Meyers_koraalvlinder,Michael_Heidelberger,Michael_Stuart_Brown,Milman_Parry,Monodactylus,Monodactylus_falciformis,Monodactylus_kottelati,Monodactylus_sebae,Mária_Telkes,Naomi_Oreskes,Nederlanders_in_het_Zweedse_voetbal,Nederlands_kampioenschap_dammen_1957,Nettie_Stevens,Nicholas_Negroponte,Oogvlekkoraalvlinder,Ordo_Sanctissimae_Trinitatis,Othniel_Charles_Marsh,Parachaetodon,Parachaetodon_ocellatus,Paul_Ekman,Paul_Gachet,Paul_Greengard,Paul_L._Maier,Paul_Sereno,Paul_Signac,Pincetvis,Prognathodes,Prognathodes_aculeatus,Prognathodes_aya,Prognathodes_brasiliensis,Prognathodes_carlhubbsi,Prognathodes_dichrous,Prognathodes_falcifer,Prognathodes_guezei,Prognathodes_guyanensis,Prognathodes_guyotensis,Prognathodes_marcellae,Prognathodes_obliquus,Ralph_James,Raymond_Kurzweil,Roa_australis,Roa_excelsa,Roa_jayakari,Robert_Cialdini,Robert_Dilts,Robert_Engel_Machol,Robert_Gaguin,Robert_Gilman,Rodezeewimpelvis,Roger_Chaffee,Rudy_Rucker,Salman_Khan_(onderwijzer),Samuel_Noah_Kramer,San_Carlo_alle_Quattro_Fontane,Schoolwimpelvis,Schuettea,Schuettea_scalaripinnis,Schuettea_woodwardi,Seymour_Cray,Sheila_Jasanoff,Siddhartha_Mukherjee,Sint-Bartholomeuskerk_(Korbeek-Dijle),Sint-Pieters-Bandenkerk_(Bertem),Sint-Verona,Stephen_LaBerge,Stephen_Walt,Sylvia_Earle,Theodore_Nicholas_Gill,Theodore_Roszak_(historicus),Thomas_Edison,Thomas_Kuhn,Thomas_Stoltz_Harvey,Trinitariërs,VC_Bertem-Leefdaal,VIVA-wereldkampioenschap_voetbal_2008,Valse_raster-koraalvlinder,Vannevar_Bush,Vierogige_koraalvlinder,Virginia_Apgar,Voer_(rivier_in_Vlaams-Brabant),Voetbal_in_Zweden,Walter_Coward,Wantok_Cup,Wantok_Cup_2008,Wapen_van_Bertem,Wereldkampioenschap_voetbal_1958,Wereldkampioenschap_voetbal_vrouwen_1995,William_James_Sidis,William_Moerner,Witkraagkoraalvlinder,Woodkid,Xiang_Yang,Zilverbladvis,Zilverbladvissen,Zweedse_voetbalbond,Émile_Gilioli
2015-01,10,15,4,10,2,7,0,1,0,5,0,3,248,23,31,4,42,5,1,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,6,1,1,2,1,,1,1,2,2,1,0,1,1,0,2,3,0,2,2,1,1,0,0,1,0,0,1,2,2,0,1,1,0,1,1,0,1,,1,1,2,0,0,0,0,,1,3,1,1,2,1,0,3,1,0,,1,0,0,0,1,1,0,2,2,0,1,1,2,0,1,2,3,1,1,3,,1,5,1,11,1,3,1,1,2,0,0,0,0,1,0,1,0,2,9,11,31,4,0,4,1,5,59,43,0,18,7,4,7,0,2,4,2,2,4,2,0,28,3,3,6,13,1,2,3,1,6,7,3,9,4,4,4,12,0,8,1,25,34,16,0,1,0,0,1,0,5,1,0,1,2,0,2,10,,1,0,16,9,4,5,2,1,0,2,69,0,7,0,3,8,3,19,16,0,4,0,19,8,3,5,7,1,0,15,0,0,2,3,1,10,4,1,12,1,1,0,0,1,0,6,2,1,0,17,3,0,3,1,1,46,13,11,0,6,83,9,0,0,0,0,0,1,1,1,0,0,1,1,1,73,1,2,1,0,11,3,4,0,1,10,7,0,5,29,3,0,1,1,6,0,1,0,0,0,6,4,27,7,0,358,108,14,0,3,14,4,31,1,16,0,16,3,3,2,0,50,5,41,16,2,42,1,24,6,10,0
2015-02,24,13,16,7,8,7,3,0,1,4,0,8,597,65,76,4,56,11,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,6,1,0,2,1,,1,4,0,0,1,2,2,2,2,0,0,1,3,4,1,0,0,1,0,4,2,1,1,3,4,0,3,1,3,3,1,2,,3,0,0,1,1,0,1,,1,1,1,1,1,1,0,4,0,6,,4,0,0,1,2,1,2,1,3,2,3,0,4,1,0,0,1,0,4,3,,5,8,6,7,5,3,2,2,5,4,2,0,0,4,0,1,1,3,8,20,61,4,0,14,4,7,94,134,1,19,11,4,7,0,4,6,5,26,32,7,0,34,0,2,12,15,3,9,7,4,6,10,3,21,5,10,7,31,0,10,8,56,62,15,0,2,0,2,2,1,8,11,1,1,3,0,3,5,,7,0,24,16,7,14,11,11,5,2,140,0,34,0,3,14,1,24,26,2,7,3,58,15,9,18,30,3,0,13,0,0,11,4,1,11,7,4,17,9,6,3,0,2,0,11,6,2,0,32,27,0,12,2,3,87,22,12,0,5,169,15,4,2,1,0,0,2,0,1,2,1,2,0,3,163,0,1,1,0,38,4,6,0,7,14,7,0,6,56,3,1,2,2,11,0,0,0,0,0,15,7,10,10,0,1123,218,11,0,2,19,6,55,9,38,0,25,1,9,3,0,139,13,111,22,3,83,6,27,4,17,0
2015-03,41,26,35,7,28,11,6,5,3,4,0,3,906,46,87,5,28,15,1,1,1,1,3,0,0,0,1,0,1,1,0,1,0,2,0,5,3,0,3,0,,3,2,4,2,3,1,2,0,1,2,0,3,4,5,1,0,2,1,0,1,1,1,1,2,1,0,3,0,6,3,1,1,,2,0,0,1,0,0,2,,2,2,0,1,1,1,1,2,1,3,,4,0,1,2,1,0,2,3,0,2,4,1,1,4,1,3,2,1,1,3,,8,31,13,9,10,4,5,1,2,3,2,0,0,2,0,1,2,2,9,11,84,1,0,5,1,8,81,159,1,24,16,6,12,0,1,5,5,11,29,4,0,22,1,1,9,30,3,6,5,3,2,27,2,24,7,18,6,33,0,32,3,83,48,28,0,5,1,6,2,1,25,7,4,3,4,0,4,22,,3,0,45,19,14,21,23,22,4,2,146,0,32,0,2,13,5,25,22,3,6,4,49,32,3,12,17,6,0,23,0,0,10,5,1,7,1,5,28,7,4,0,1,2,0,10,12,2,0,33,21,1,25,1,1,84,19,36,0,18,140,16,4,1,0,1,0,1,0,2,0,1,0,1,5,150,1,1,0,1,47,6,18,0,6,21,6,0,6,67,5,2,0,1,13,0,0,0,0,0,9,4,9,19,0,1203,283,44,0,3,5,0,71,9,48,0,35,1,13,2,0,125,12,140,36,4,86,1,28,2,23,0
2015-04,29,21,19,6,10,6,4,4,1,7,0,10,586,61,93,5,97,11,2,2,1,1,1,1,3,1,2,3,2,1,3,2,17,4,2,6,2,3,3,4,,2,4,1,3,1,3,1,1,1,1,3,3,9,3,4,3,2,2,2,1,2,1,4,4,2,1,4,3,3,4,2,3,,1,2,2,3,1,2,1,,3,2,1,2,4,1,6,2,6,1,,1,4,2,2,1,2,1,4,3,4,2,2,1,2,2,1,2,2,6,4,,6,14,17,7,3,6,3,3,2,4,3,0,0,4,0,1,4,7,16,18,80,2,0,12,0,9,62,133,2,22,12,5,10,0,2,13,6,6,7,9,0,37,4,1,7,19,2,7,5,3,4,20,4,20,4,34,10,14,0,29,6,59,60,19,0,2,4,6,1,2,19,3,2,1,5,0,4,18,,0,1,40,24,8,14,17,8,3,2,155,0,28,0,4,12,1,26,36,1,1,2,70,16,8,12,21,1,0,16,0,0,6,4,6,11,2,1,21,11,2,2,1,2,0,8,8,4,0,24,7,1,16,1,3,111,15,19,0,11,180,12,1,2,3,1,3,1,3,0,0,0,1,3,3,116,0,1,1,3,58,8,2,0,3,20,7,0,8,58,5,1,1,0,12,0,0,0,0,0,16,11,13,9,0,1226,265,36,0,3,5,2,58,13,37,0,29,3,5,2,0,89,4,199,17,2,76,2,16,0,18,0
2015-05,20,21,33,5,9,8,5,2,0,5,0,9,551,55,70,7,84,12,1,1,0,0,2,1,1,1,0,0,2,1,2,0,0,2,0,11,3,0,1,0,,3,2,2,3,1,1,4,1,1,2,1,2,2,8,1,2,0,2,1,3,0,1,1,5,0,1,5,2,0,1,2,4,,2,1,3,1,2,3,1,,2,3,1,4,0,2,1,3,1,7,,3,2,0,1,3,2,1,0,10,2,4,1,4,4,1,7,1,2,3,2,,8,11,6,12,5,5,4,0,6,2,4,0,0,4,3,2,3,15,8,14,43,2,0,16,4,11,69,66,1,35,11,7,10,0,3,12,2,7,10,5,0,31,7,4,10,25,0,6,6,4,7,16,7,22,8,22,10,25,0,16,2,87,58,19,0,5,2,6,4,6,11,5,1,2,14,0,3,13,,11,0,54,27,12,17,17,10,4,3,152,0,30,0,4,19,7,52,29,3,3,2,44,15,7,15,11,9,0,24,0,0,14,3,5,24,4,4,30,2,5,4,4,7,0,17,16,7,0,18,8,0,15,5,2,95,38,27,0,17,124,19,6,2,1,2,2,2,3,5,2,2,3,3,2,147,2,3,2,1,97,7,6,0,7,154,9,0,13,72,8,3,3,2,9,0,0,0,0,0,14,7,15,11,0,1360,277,30,0,6,8,1,60,8,31,0,29,2,10,5,0,72,11,90,19,1,69,2,13,5,26,0
2015-06,17,26,17,5,13,34,3,2,1,4,0,12,563,62,78,3,72,9,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,4,2,2,1,1,,3,4,1,3,0,1,0,1,0,1,1,0,3,1,2,1,2,0,0,0,0,0,0,3,0,1,1,1,2,2,1,2,,1,0,2,1,0,0,0,,2,2,0,1,3,6,1,0,1,1,,0,2,1,0,1,1,0,6,1,3,0,0,0,2,1,3,0,0,1,4,,5,8,4,4,2,2,0,0,2,2,1,0,0,2,0,1,0,1,10,19,43,5,0,17,1,15,64,102,2,19,14,4,8,0,1,3,4,5,2,11,0,31,2,3,10,27,3,6,3,4,1,16,3,20,8,23,6,18,0,17,3,61,81,17,0,1,2,3,1,3,21,2,2,2,5,0,2,31,,4,0,38,19,8,25,22,6,2,5,157,0,20,0,1,25,3,30,25,3,10,1,90,17,5,7,23,4,0,18,0,0,4,2,4,10,2,1,20,6,2,0,1,2,0,4,3,1,0,18,4,0,15,4,0,58,16,15,0,7,122,20,1,2,3,1,4,2,2,1,2,2,3,2,2,177,0,1,1,0,69,3,4,0,6,15,14,0,12,56,5,1,0,0,8,0,0,0,0,0,16,5,7,12,0,1294,145,22,0,7,6,5,74,10,32,0,29,5,6,1,0,83,8,108,18,4,55,60,17,6,17,0
2015-07,18,13,25,4,7,15,5,1,0,6,0,10,493,49,73,4,40,14,1,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,3,2,1,2,0,,2,0,0,2,3,0,3,3,2,3,0,2,2,5,1,1,0,1,1,1,1,0,2,3,1,1,3,2,5,2,2,1,,3,0,0,0,1,2,0,,2,1,0,0,1,3,3,2,2,1,,3,1,0,0,1,1,1,1,3,2,1,1,0,2,1,3,2,3,2,3,,5,30,24,13,4,3,1,1,6,1,5,0,0,4,0,0,0,3,8,17,63,3,0,8,6,10,55,94,2,26,6,4,14,0,2,5,6,3,3,1,0,51,4,2,5,21,4,6,4,2,4,15,10,23,15,21,4,13,0,19,3,79,65,24,0,2,2,4,1,1,9,3,3,3,3,0,3,25,,4,0,24,19,12,15,16,5,1,1,156,0,23,0,6,19,2,26,23,4,3,1,62,12,9,10,16,7,0,21,1,0,8,1,5,13,3,3,27,7,0,2,0,6,0,7,7,1,0,15,7,2,7,2,0,93,26,18,0,10,175,14,2,2,4,1,0,1,3,4,1,0,2,0,5,140,0,3,1,6,58,6,7,0,3,13,5,0,12,50,3,0,1,2,10,0,1,0,0,0,8,7,6,14,0,2545,189,19,0,8,11,2,59,7,28,0,24,0,5,3,0,78,9,72,19,1,62,8,14,7,22,0
2015-08,8,9,12,3,7,11,2,4,1,7,0,16,555,62,72,6,57,7,0,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,3,2,0,3,0,,1,3,2,2,3,3,1,0,0,0,0,4,3,6,0,3,2,1,0,2,0,0,1,2,0,0,7,0,2,3,2,1,,1,0,4,0,1,1,1,,2,1,3,2,2,3,1,1,1,3,,0,1,2,3,1,1,0,2,2,1,1,1,1,2,4,2,2,1,2,0,,6,6,7,8,5,2,4,0,1,0,1,0,0,5,0,2,2,5,6,21,53,3,0,14,4,11,55,84,1,30,11,3,10,0,5,8,8,8,11,22,0,28,1,2,7,18,3,3,6,1,4,12,7,18,9,20,5,21,0,13,3,59,37,17,0,2,1,1,1,2,10,4,0,4,1,0,2,19,,2,0,28,13,12,9,15,10,4,2,139,0,13,0,5,22,5,27,24,8,8,2,69,9,5,16,13,3,0,13,0,0,7,5,6,18,2,3,16,5,6,2,5,5,0,8,9,4,0,15,6,1,16,4,5,102,37,15,0,8,141,11,4,0,1,0,1,1,2,0,2,1,0,1,8,140,2,1,1,0,73,2,5,0,3,28,7,0,8,42,6,3,2,2,20,0,0,0,0,0,15,10,10,7,0,1857,246,13,0,5,5,3,67,3,40,0,20,6,6,2,0,65,9,69,20,1,69,6,19,5,18,0
2015-09,18,25,19,6,8,9,14,3,2,5,0,9,509,48,103,4,67,6,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,21,6,3,2,4,,4,5,2,3,3,4,2,3,0,2,5,1,4,3,1,3,1,2,2,0,4,4,2,1,4,4,2,3,4,1,2,2,,3,3,5,4,1,4,0,,3,3,3,1,2,1,3,2,2,1,,5,2,3,0,2,3,0,3,5,3,4,4,1,2,2,5,4,4,1,4,,7,11,8,8,2,14,2,4,15,9,6,0,0,11,1,1,2,6,5,13,55,4,0,11,9,14,52,90,1,26,7,8,7,0,3,11,9,5,12,17,0,35,16,5,11,19,7,10,6,8,4,15,5,21,6,26,7,30,0,18,6,64,59,25,0,11,2,2,1,2,9,20,6,5,10,0,2,17,,3,0,22,13,7,8,12,17,10,7,164,0,25,0,2,22,4,40,31,3,2,4,68,20,7,9,7,9,0,17,0,0,7,1,0,13,2,2,23,6,3,2,2,3,0,11,18,3,0,19,5,0,11,17,2,90,20,16,0,7,153,13,10,2,2,2,2,2,3,1,3,1,1,2,5,107,1,1,2,1,55,5,5,1,4,16,10,0,8,62,7,0,1,0,13,0,0,0,0,0,13,17,15,8,0,1008,191,20,0,9,4,0,81,5,32,0,22,1,2,5,0,90,6,93,18,2,75,6,18,8,4,0
2015-10,15,15,14,7,19,15,14,5,1,5,0,10,556,51,81,6,59,12,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,22,1,0,0,1,,3,5,3,3,1,1,3,1,1,5,4,1,4,2,2,0,1,2,3,3,2,0,0,3,2,2,9,3,1,4,2,5,,4,2,4,1,3,2,1,,6,2,3,2,3,2,0,0,6,3,,3,1,3,7,6,4,1,4,3,3,1,0,0,4,5,3,4,0,4,3,,2,16,12,9,5,14,2,3,9,7,6,0,0,8,2,1,1,1,10,20,61,5,0,13,2,10,55,109,3,32,13,4,10,0,1,6,3,17,14,15,0,56,5,5,7,16,1,8,5,3,5,24,10,22,9,32,12,12,0,20,3,60,53,14,0,10,1,4,2,5,17,15,2,2,4,0,3,15,,3,0,22,22,10,10,15,13,4,4,159,0,17,0,3,16,3,59,33,3,3,2,62,14,7,13,28,4,0,21,0,1,8,3,8,9,4,4,23,5,14,0,1,7,0,13,15,4,0,18,10,1,37,11,2,89,28,23,0,10,230,17,8,4,4,1,1,0,1,3,0,1,0,2,4,120,2,2,0,8,51,5,6,0,6,13,5,0,10,57,6,10,2,2,13,0,1,0,0,0,11,13,12,12,0,1318,227,15,0,7,7,3,92,10,32,0,51,5,9,9,0,81,7,113,22,3,102,6,15,17,20,0
