Week,1960-1969,Afweer,Aids,Amantadine,Antigene_drift,Antigene_shift,Astma,Aviaire_influenza,Azerbeidzjan,Aziatische_griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes_mellitus,Ebola,Echinacea_(plant),Eerste_Wereldoorlog,Eiwitmantel,Endemie_(geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong_Kong_griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Keel_(anatomie),Keelpijn,Koorts,Koude_rilling,Koude_rillingen,La_Gloria_(Veracruz),Lijst_van_longziekten,Marburgvirus,Mexicaanse_griep,Morbiditeitsgraad,Mortaliteit,Mutatie_(biologie),Neuraminidase,Opportunistische_infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie_(genetica),SARS,Spaanse_griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus_(biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2013-01,,283.0,,,53.0,74.0,,30.0,1232.0,77.0,969.0,839.0,3633.0,,24.0,143.0,,,0.0,9256.0,41.0,0.0,,,5679.0,111.0,,,,,,,96.0,,694.0,128.0,3.0,,103.0,1618.0,0.0,1548.0,1115.0,1169.0,605.0,,,0.0,161.0,10140.0,1138.0,6.0,0.0,392.0,,810.0,89.0,214.0,0.0,,126.0,,,,,,418.0,,115.0,0.0,,638.0,1281.0,1681.0,412.0,,197.0,1868.0,136.0,150.0,0.0,9.0,33.0,213.0,375.0,851.0
2013-02,,477.0,,,62.0,67.0,,41.0,1478.0,96.0,1423.0,881.0,3708.0,,42.0,123.0,,,0.0,12131.0,57.0,0.0,,,9172.0,172.0,,,,,,,89.0,,646.0,94.0,4.0,,182.0,1720.0,0.0,2122.0,1531.0,1620.0,928.0,,,0.0,167.0,10444.0,1144.0,2.0,0.0,482.0,,6334.0,129.0,303.0,0.0,,176.0,,,,,,543.0,,134.0,0.0,,980.0,1574.0,1824.0,530.0,,247.0,1862.0,179.0,179.0,0.0,8.0,38.0,381.0,501.0,1124.0
2013-03,,488.0,,,59.0,62.0,,39.0,1515.0,104.0,1631.0,867.0,3234.0,,22.0,137.0,,,0.0,11497.0,74.0,0.0,,,8299.0,117.0,,,,,,,124.0,,602.0,107.0,1.0,,126.0,1742.0,0.0,2247.0,1437.0,1419.0,841.0,,,0.0,158.0,10920.0,1274.0,3.0,0.0,601.0,,2216.0,123.0,309.0,0.0,,152.0,,,,,,658.0,,128.0,0.0,,614.0,1381.0,1872.0,481.0,,308.0,1807.0,197.0,287.0,0.0,3.0,50.0,313.0,519.0,1112.0
2013-04,,458.0,,,61.0,56.0,,35.0,1795.0,89.0,1443.0,849.0,3426.0,,27.0,128.0,,,0.0,11274.0,57.0,0.0,,,9505.0,102.0,,,,,,,149.0,,722.0,97.0,2.0,,108.0,1689.0,0.0,2241.0,1621.0,1602.0,951.0,,,0.0,159.0,13339.0,1420.0,3.0,0.0,512.0,,2130.0,101.0,367.0,0.0,,186.0,,,,,,585.0,,127.0,0.0,,736.0,1287.0,1792.0,452.0,,233.0,2110.0,165.0,173.0,0.0,6.0,49.0,323.0,573.0,1064.0
2013-05,,396.0,,,67.0,79.0,,46.0,1583.0,113.0,1279.0,720.0,3039.0,,22.0,145.0,,,0.0,10763.0,42.0,0.0,,,10890.0,107.0,,,,,,,94.0,,691.0,121.0,5.0,,121.0,1772.0,0.0,1900.0,1998.0,1452.0,878.0,,,0.0,185.0,14464.0,1300.0,3.0,0.0,522.0,,1805.0,88.0,304.0,0.0,,167.0,,,,,,618.0,,126.0,0.0,,664.0,1579.0,1673.0,501.0,,179.0,2160.0,214.0,160.0,0.0,5.0,38.0,357.0,475.0,1342.0
2013-06,,463.0,,,33.0,40.0,,42.0,1540.0,106.0,1050.0,682.0,2613.0,,42.0,105.0,,,0.0,9091.0,40.0,0.0,,,10540.0,106.0,,,,,,,60.0,,652.0,110.0,4.0,,116.0,1880.0,0.0,2148.0,1769.0,1436.0,919.0,,,0.0,175.0,10452.0,1026.0,5.0,0.0,523.0,,1772.0,68.0,204.0,0.0,,121.0,,,,,,507.0,,161.0,0.0,,599.0,1550.0,1363.0,452.0,,269.0,2020.0,150.0,104.0,0.0,4.0,51.0,335.0,406.0,1084.0
2013-07,,287.0,,,35.0,53.0,,40.0,1547.0,103.0,939.0,772.0,2335.0,,20.0,88.0,,,0.0,8427.0,45.0,0.0,,,9726.0,90.0,,,,,,,80.0,,765.0,111.0,2.0,,114.0,1758.0,0.0,1746.0,1730.0,1417.0,710.0,,,0.0,190.0,8394.0,1104.0,4.0,0.0,471.0,,1391.0,70.0,203.0,0.0,63.0,129.0,,,,,,376.0,,107.0,0.0,,534.0,1508.0,1413.0,408.0,,193.0,2315.0,131.0,112.0,0.0,4.0,50.0,317.0,340.0,1100.0
2013-08,,332.0,,,69.0,92.0,,66.0,1513.0,87.0,1004.0,692.0,2703.0,,35.0,118.0,,,0.0,9331.0,56.0,0.0,,,8954.0,123.0,,,,,,,68.0,,587.0,94.0,1.0,,100.0,1906.0,0.0,1737.0,1634.0,1338.0,796.0,,,0.0,209.0,8601.0,1149.0,3.0,0.0,422.0,,1556.0,64.0,242.0,0.0,73.0,191.0,,,,,,425.0,,125.0,0.0,,590.0,1378.0,1411.0,443.0,,241.0,2344.0,161.0,143.0,0.0,10.0,51.0,451.0,448.0,1079.0
2013-09,,393.0,4923.0,,54.0,56.0,,40.0,1427.0,97.0,1130.0,617.0,4137.0,,29.0,125.0,,,0.0,10137.0,54.0,0.0,,,6351.0,102.0,,,,,,,59.0,,521.0,93.0,2.0,3424.0,91.0,1751.0,0.0,2112.0,1213.0,1387.0,936.0,,,0.0,181.0,8195.0,1472.0,2.0,0.0,464.0,,4090.0,90.0,231.0,0.0,69.0,180.0,,,,,,508.0,,123.0,0.0,,658.0,1301.0,1420.0,441.0,,211.0,2027.0,176.0,200.0,0.0,4.0,66.0,329.0,465.0,1033.0
2013-10,,452.0,5147.0,,40.0,49.0,,42.0,1412.0,67.0,1708.0,667.0,3862.0,,38.0,119.0,,,0.0,10984.0,51.0,0.0,,,4798.0,108.0,,,,,,,86.0,,574.0,94.0,2.0,3296.0,87.0,1835.0,0.0,2102.0,1003.0,1397.0,859.0,,,0.0,190.0,7495.0,1178.0,2.0,0.0,527.0,,2005.0,82.0,222.0,0.0,97.0,169.0,,,,,,542.0,,136.0,0.0,,530.0,1378.0,1552.0,544.0,,150.0,1876.0,198.0,203.0,0.0,9.0,54.0,358.0,491.0,961.0
