Week,1960-1969,Afweer,Aids,Amantadine,Antigene_drift,Antigene_shift,Astma,Aviaire_influenza,Azerbeidzjan,Aziatische_griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes_mellitus,Ebola,Echinacea_(plant),Eerste_Wereldoorlog,Eiwitmantel,Endemie_(geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong_Kong_griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus_A,Keel_(anatomie),Keelpijn,Koorts,Koude_rilling,Koude_rillingen,La_Gloria_(Veracruz),Lijst_van_longziekten,Marburgvirus,Mexicaanse_griep,Morbiditeitsgraad,Mortaliteit,Mutatie_(biologie),Neuraminidase,Opportunistische_infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie_(genetica),SARS,Spaanse_griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus_(biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2016-24,,171.0,1187.0,,49.0,52.0,,24.0,7402.0,26.0,790.0,275.0,186.0,,8.0,18.0,1507.0,,0.0,5975.0,41.0,0.0,,,359.0,33.0,,,,,,12.0,31.0,,90.0,12.0,1.0,1377.0,26.0,209.0,0.0,760.0,183.0,413.0,288.0,36.0,,0.0,25.0,781.0,207.0,2.0,0.0,119.0,,329.0,53.0,116.0,0.0,52.0,102.0,46.0,,,175.0,,311.0,,45.0,0.0,182.0,218.0,185.0,270.0,121.0,211.0,39.0,394.0,73.0,97.0,0.0,6.0,15.0,169.0,291.0,359.0
2016-25,,167.0,1020.0,,25.0,33.0,,9.0,2210.0,17.0,480.0,376.0,187.0,,9.0,15.0,1256.0,,0.0,8637.0,24.0,0.0,,,323.0,34.0,,,,,,10.0,51.0,,73.0,6.0,1.0,1409.0,20.0,174.0,0.0,659.0,149.0,346.0,208.0,30.0,,0.0,31.0,639.0,195.0,0.0,0.0,75.0,,304.0,44.0,85.0,0.0,36.0,81.0,27.0,,,191.0,,296.0,,77.0,0.0,175.0,236.0,176.0,234.0,130.0,194.0,49.0,313.0,87.0,98.0,0.0,7.0,14.0,201.0,250.0,449.0
2016-26,,136.0,675.0,,15.0,32.0,,13.0,780.0,12.0,329.0,164.0,163.0,,12.0,19.0,954.0,,0.0,5607.0,18.0,0.0,,,216.0,28.0,,,,,,13.0,14.0,,60.0,10.0,2.0,1552.0,16.0,155.0,0.0,465.0,86.0,252.0,159.0,24.0,,0.0,24.0,570.0,161.0,0.0,0.0,68.0,,143.0,21.0,83.0,0.0,35.0,55.0,13.0,,,135.0,9.0,180.0,,76.0,0.0,112.0,247.0,168.0,265.0,99.0,146.0,22.0,231.0,51.0,57.0,0.0,5.0,9.0,126.0,194.0,242.0
2016-27,,85.0,523.0,,21.0,25.0,,7.0,744.0,24.0,260.0,133.0,140.0,,7.0,8.0,739.0,,0.0,2615.0,16.0,0.0,,,210.0,21.0,,,,,,10.0,15.0,,65.0,8.0,1.0,1166.0,14.0,171.0,0.0,375.0,89.0,240.0,109.0,17.0,,0.0,27.0,515.0,131.0,1.0,0.0,68.0,,102.0,27.0,58.0,0.0,28.0,43.0,21.0,,,111.0,4.0,148.0,,65.0,0.0,111.0,191.0,152.0,271.0,86.0,414.0,23.0,202.0,42.0,52.0,0.0,4.0,8.0,80.0,169.0,174.0
2016-28,,45.0,401.0,,10.0,10.0,,7.0,648.0,11.0,225.0,110.0,156.0,,7.0,11.0,844.0,,0.0,1868.0,14.0,0.0,,,205.0,19.0,,,,,,4.0,16.0,,55.0,9.0,1.0,887.0,16.0,157.0,0.0,292.0,76.0,248.0,141.0,18.0,,0.0,21.0,490.0,114.0,3.0,0.0,69.0,,93.0,22.0,35.0,0.0,20.0,38.0,12.0,,,97.0,7.0,163.0,,69.0,0.0,96.0,149.0,122.0,239.0,60.0,184.0,21.0,171.0,42.0,32.0,0.0,2.0,17.0,75.0,159.0,159.0
2016-29,230.0,61.0,411.0,,5.0,9.0,,8.0,647.0,15.0,215.0,132.0,156.0,380.0,8.0,13.0,695.0,,0.0,1529.0,10.0,0.0,,,174.0,23.0,,,,,,7.0,12.0,,53.0,7.0,1.0,792.0,14.0,125.0,0.0,301.0,59.0,238.0,98.0,16.0,,0.0,16.0,438.0,108.0,1.0,0.0,62.0,,171.0,15.0,34.0,0.0,14.0,39.0,16.0,,,87.0,11.0,112.0,,61.0,0.0,81.0,114.0,95.0,281.0,67.0,68.0,25.0,160.0,46.0,30.0,0.0,4.0,5.0,77.0,131.0,145.0
2016-30,298.0,55.0,438.0,,11.0,9.0,,11.0,560.0,18.0,294.0,162.0,173.0,396.0,7.0,12.0,1133.0,,0.0,1784.0,18.0,0.0,,,172.0,23.0,,,,,,11.0,16.0,,38.0,7.0,3.0,936.0,17.0,164.0,0.0,325.0,65.0,258.0,110.0,16.0,,0.0,25.0,450.0,113.0,2.0,0.0,73.0,,116.0,27.0,57.0,0.0,24.0,41.0,22.0,,,137.0,9.0,131.0,,66.0,0.0,86.0,235.0,127.0,218.0,82.0,84.0,19.0,168.0,45.0,28.0,0.0,6.0,11.0,70.0,175.0,166.0
2016-31,366.0,70.0,1125.0,,3.0,9.0,,4.0,1233.0,15.0,543.0,346.0,566.0,838.0,5.0,30.0,1479.0,,0.0,5206.0,12.0,0.0,,,332.0,23.0,,,,,,5.0,13.0,,100.0,3.0,0.0,2653.0,28.0,322.0,119.0,433.0,139.0,467.0,254.0,18.0,,0.0,67.0,1503.0,360.0,0.0,0.0,154.0,,199.0,40.0,89.0,0.0,17.0,52.0,19.0,,,228.0,5.0,164.0,,81.0,0.0,1045.0,540.0,341.0,940.0,127.0,127.0,23.0,409.0,50.0,89.0,0.0,0.0,8.0,83.0,185.0,246.0
2016-32,359.0,73.0,1092.0,,6.0,7.0,,5.0,1323.0,19.0,546.0,387.0,504.0,876.0,8.0,22.0,1300.0,,0.0,4714.0,9.0,0.0,,,333.0,15.0,,,,,,7.0,21.0,,98.0,8.0,1.0,3693.0,20.0,295.0,119.0,474.0,136.0,432.0,208.0,20.0,,0.0,71.0,1388.0,406.0,0.0,0.0,152.0,,151.0,42.0,80.0,0.0,17.0,89.0,10.0,,,192.0,5.0,215.0,,56.0,0.0,297.0,404.0,329.0,899.0,141.0,108.0,19.0,368.0,35.0,43.0,0.0,0.0,10.0,93.0,156.0,243.0
2016-33,408.0,73.0,1028.0,,11.0,11.0,,6.0,1320.0,22.0,628.0,328.0,536.0,787.0,10.0,29.0,1369.0,,0.0,4586.0,17.0,0.0,,,363.0,26.0,,,,,,12.0,20.0,,98.0,4.0,1.0,3527.0,29.0,305.0,127.0,498.0,156.0,418.0,286.0,27.0,,0.0,92.0,1463.0,361.0,1.0,0.0,114.0,,175.0,33.0,80.0,0.0,19.0,85.0,13.0,,,180.0,11.0,204.0,,81.0,0.0,236.0,380.0,318.0,866.0,153.0,150.0,31.0,421.0,54.0,39.0,0.0,4.0,11.0,112.0,150.0,255.0
2016-34,446.0,111.0,1079.0,,13.0,12.0,,4.0,1213.0,20.0,658.0,376.0,611.0,750.0,32.0,41.0,1452.0,,0.0,5216.0,7.0,0.0,,,402.0,21.0,,,,,,5.0,16.0,,99.0,7.0,0.0,2157.0,33.0,272.0,149.0,553.0,160.0,438.0,229.0,26.0,26.0,0.0,93.0,1468.0,366.0,0.0,0.0,166.0,,179.0,39.0,81.0,0.0,21.0,70.0,26.0,,,210.0,4.0,230.0,,64.0,0.0,233.0,434.0,307.0,874.0,156.0,162.0,34.0,365.0,95.0,48.0,0.0,4.0,9.0,96.0,197.0,270.0
2016-35,576.0,161.0,1262.0,,6.0,12.0,,9.0,1407.0,27.0,647.0,363.0,622.0,1013.0,14.0,26.0,1609.0,,0.0,8411.0,7.0,0.0,,,428.0,46.0,,,,,,6.0,13.0,,100.0,12.0,0.0,2310.0,29.0,286.0,139.0,706.0,188.0,675.0,290.0,12.0,24.0,0.0,87.0,1623.0,366.0,0.0,0.0,135.0,,402.0,47.0,159.0,0.0,23.0,59.0,23.0,,,283.0,174.0,290.0,,117.0,0.0,346.0,471.0,344.0,862.0,156.0,163.0,46.0,416.0,104.0,59.0,0.0,2.0,7.0,131.0,229.0,340.0
2016-36,745.0,172.0,1423.0,,3.0,11.0,,5.0,1219.0,20.0,654.0,384.0,644.0,1108.0,11.0,36.0,1780.0,,0.0,8913.0,15.0,0.0,,,565.0,44.0,,,,,,10.0,20.0,,116.0,10.0,0.0,2933.0,25.0,295.0,168.0,963.0,203.0,980.0,504.0,33.0,22.0,0.0,86.0,1864.0,388.0,2.0,0.0,181.0,140.0,261.0,55.0,131.0,0.0,18.0,86.0,21.0,26.0,,254.0,17.0,509.0,,108.0,0.0,644.0,450.0,311.0,941.0,223.0,184.0,43.0,541.0,83.0,122.0,0.0,5.0,13.0,136.0,471.0,464.0
2016-37,625.0,235.0,1333.0,,11.0,17.0,,9.0,1301.0,34.0,720.0,439.0,675.0,1062.0,9.0,27.0,1772.0,475.0,0.0,8660.0,25.0,0.0,,,615.0,32.0,,,,,,5.0,53.0,,138.0,10.0,1.0,2019.0,25.0,229.0,152.0,793.0,239.0,866.0,432.0,31.0,48.0,0.0,97.0,1788.0,368.0,0.0,0.0,139.0,151.0,252.0,40.0,132.0,0.0,42.0,116.0,36.0,22.0,,231.0,9.0,388.0,,84.0,0.0,218.0,1195.0,320.0,922.0,201.0,279.0,40.0,574.0,86.0,115.0,0.0,1.0,16.0,142.0,363.0,457.0
2016-38,854.0,310.0,1404.0,,29.0,59.0,,7.0,1100.0,22.0,661.0,367.0,778.0,1199.0,13.0,24.0,1925.0,560.0,0.0,9536.0,42.0,0.0,,,843.0,63.0,,,,,,8.0,43.0,,121.0,9.0,0.0,2292.0,24.0,330.0,182.0,987.0,308.0,885.0,660.0,36.0,54.0,0.0,98.0,1984.0,519.0,0.0,0.0,162.0,123.0,245.0,92.0,122.0,0.0,61.0,192.0,47.0,53.0,,314.0,12.0,484.0,,100.0,0.0,448.0,477.0,368.0,814.0,286.0,238.0,40.0,760.0,92.0,144.0,0.0,4.0,16.0,190.0,448.0,501.0
2016-39,852.0,221.0,1491.0,,17.0,16.0,,11.0,1435.0,35.0,643.0,386.0,801.0,1340.0,9.0,23.0,1878.0,674.0,0.0,10176.0,24.0,0.0,,,916.0,83.0,,,,,,3.0,31.0,,162.0,6.0,0.0,2473.0,39.0,328.0,180.0,981.0,273.0,861.0,599.0,26.0,33.0,0.0,98.0,1875.0,437.0,0.0,0.0,167.0,129.0,292.0,109.0,160.0,0.0,31.0,136.0,41.0,53.0,,331.0,6.0,477.0,,95.0,0.0,465.0,538.0,423.0,823.0,264.0,257.0,67.0,972.0,106.0,126.0,0.0,4.0,23.0,250.0,459.0,455.0
2016-40,1064.0,246.0,1605.0,,27.0,27.0,,16.0,1429.0,23.0,746.0,481.0,894.0,1325.0,11.0,29.0,2118.0,618.0,0.0,11784.0,34.0,0.0,,701.0,1177.0,171.0,,,,,,7.0,55.0,,156.0,13.0,0.0,3498.0,42.0,319.0,182.0,976.0,256.0,776.0,556.0,44.0,41.0,0.0,108.0,2066.0,565.0,4.0,0.0,206.0,124.0,296.0,96.0,183.0,0.0,61.0,143.0,64.0,51.0,,275.0,18.0,440.0,,99.0,0.0,361.0,587.0,354.0,779.0,258.0,252.0,53.0,1218.0,103.0,114.0,0.0,2.0,14.0,253.0,431.0,508.0
2016-41,1104.0,228.0,1502.0,,26.0,38.0,,16.0,1301.0,42.0,839.0,373.0,1030.0,1498.0,7.0,22.0,2041.0,718.0,0.0,10324.0,24.0,0.0,,656.0,1339.0,328.0,,,,,,8.0,40.0,,180.0,8.0,0.0,3488.0,47.0,392.0,194.0,943.0,346.0,742.0,484.0,39.0,48.0,0.0,160.0,2014.0,644.0,0.0,0.0,180.0,145.0,285.0,83.0,146.0,0.0,47.0,131.0,55.0,51.0,,369.0,11.0,456.0,,99.0,0.0,385.0,710.0,341.0,857.0,239.0,245.0,67.0,1408.0,110.0,134.0,0.0,3.0,15.0,245.0,437.0,476.0
2016-42,769.0,227.0,1490.0,,27.0,37.0,,16.0,1231.0,62.0,658.0,517.0,1125.0,1409.0,8.0,34.0,2155.0,636.0,0.0,12581.0,25.0,0.0,,679.0,1534.0,508.0,,,,,,10.0,48.0,,190.0,17.0,0.0,3100.0,81.0,343.0,168.0,952.0,255.0,697.0,409.0,38.0,50.0,0.0,140.0,1952.0,590.0,0.0,0.0,169.0,362.0,327.0,69.0,178.0,0.0,45.0,133.0,61.0,42.0,,281.0,35.0,488.0,,116.0,0.0,290.0,692.0,368.0,831.0,221.0,255.0,76.0,1139.0,95.0,92.0,0.0,3.0,10.0,183.0,420.0,412.0
2016-43,823.0,207.0,2228.0,,45.0,44.0,,12.0,1065.0,62.0,865.0,437.0,1240.0,1691.0,17.0,34.0,2153.0,696.0,0.0,14638.0,60.0,0.0,,761.0,1436.0,698.0,,,,,,9.0,41.0,,176.0,8.0,0.0,2912.0,86.0,344.0,267.0,952.0,279.0,719.0,420.0,43.0,38.0,0.0,128.0,2185.0,605.0,0.0,0.0,255.0,198.0,354.0,77.0,154.0,0.0,53.0,104.0,58.0,55.0,,344.0,19.0,462.0,,97.0,0.0,314.0,763.0,363.0,868.0,270.0,364.0,72.0,1027.0,110.0,94.0,0.0,5.0,19.0,394.0,385.0,582.0
